Datetime,Open,High,Low,Close,Volume,EMA9,EMA21,ADX,ATR
2025-04-15 09:15:00,1140.9,1158.1,1129.0,1156.6,2683121,,,0.0,0.0
2025-04-16 09:15:00,1150.2,1161.4,1143.7,1150.9,1451873,,,0.0,0.0
2025-04-17 09:15:00,1150.1,1173.6,1150.1,1163.3,2787900,,,0.0,0.0
2025-04-21 09:15:00,1163.4,1179.7,1155.0,1177.0,1938672,,,0.0,0.0
2025-04-22 09:15:00,1173.9,1180.5,1162.3,1175.1,1313208,,,0.0,0.0
2025-04-23 09:15:00,1185.1,1191.8,1175.9,1182.3,3192048,,,0.0,0.0
2025-04-24 09:15:00,1179.0,1210.0,1176.3,1204.9,4816307,,,0.0,0.0
2025-04-25 09:15:00,1203.9,1210.5,1159.7,1171.0,1286028,,,0.0,0.0
2025-04-28 09:15:00,1176.3,1205.0,1176.3,1202.4,1236607,1179.84,,0.0,0.0
2025-04-29 09:15:00,1204.4,1204.4,1169.0,1176.8,1662828,1179.23,,0.0,0.0
2025-04-30 09:15:00,1176.2,1196.6,1175.9,1179.5,1604381,1179.29,,0.0,0.0
2025-05-02 09:15:00,1176.1,1194.8,1171.4,1184.0,1306183,1180.23,,0.0,0.0
2025-05-05 09:15:00,1188.7,1193.9,1154.5,1178.0,1892887,1179.78,,0.0,0.0
2025-05-06 09:15:00,1172.2,1175.0,1129.4,1156.0,1990714,1175.03,,0.0,0.0
2025-05-07 09:15:00,1143.4,1164.6,1143.4,1162.0,1420804,1172.42,,0.0,0.0
2025-05-08 09:15:00,1152.7,1161.4,1142.0,1146.0,2616295,1167.14,,0.0,0.0
2025-05-09 09:15:00,1142.5,1167.0,1138.5,1165.0,1248269,1166.71,,0.0,0.0
2025-05-12 09:15:00,1155.9,1204.0,1143.9,1193.6,5064761,1172.09,,0.0,0.0
2025-05-13 09:15:00,1196.0,1241.0,1196.0,1207.2,3133809,1179.11,,0.0,0.0
2025-05-14 09:15:00,1213.3,1223.3,1193.2,1220.3,1197114,1187.35,,0.0,0.0
2025-05-15 09:15:00,1214.0,1239.8,1200.2,1231.0,2053391,1196.08,1182.72,0.0,31.56
2025-05-16 09:15:00,1238.9,1238.9,1221.0,1228.5,881483,1202.56,1186.88,0.0,30.91
2025-05-19 09:15:00,1228.3,1241.8,1214.2,1215.6,2234412,1205.17,1189.49,0.0,30.75
2025-05-20 09:15:00,1222.0,1234.4,1216.6,1223.1,1385731,1208.76,1192.55,0.0,30.18
2025-05-21 09:15:00,1225.1,1256.6,1220.1,1224.8,2614684,1211.96,1195.48,0.0,30.49
2025-05-22 09:15:00,1224.7,1229.8,1211.4,1225.0,2260598,1214.57,1198.16,0.0,29.91
2025-05-23 09:15:00,1228.0,1234.9,1216.0,1229.0,728511,1217.46,1200.97,0.0,29.39
2025-05-26 09:15:00,1229.9,1247.9,1228.7,1242.0,985166,1222.37,1204.7,31.5,28.9
2025-05-27 09:15:00,1243.9,1249.0,1237.3,1242.0,1144155,1226.29,1208.09,32.38,28.08
2025-05-28 09:15:00,1247.8,1252.2,1237.0,1239.0,766899,1228.83,1210.9,33.3,27.47
