Datetime,Open,High,Low,Close,Volume,EMA9,EMA21,ADX,ATR
2025-07-14 09:15:00,1640.0,1642.4,1607.0,1613.5,3333411,,,0.0,0.0
2025-07-15 09:15:00,1590.0,1621.4,1550.0,1566.6,14682349,,,0.0,0.0
2025-07-16 09:15:00,1566.4,1574.0,1560.0,1562.0,5216996,,,0.0,0.0
2025-07-17 09:15:00,1563.6,1566.8,1542.4,1544.2,4961507,,,0.0,0.0
2025-07-18 09:15:00,1544.0,1550.0,1530.0,1549.0,3902060,,,0.0,0.0
2025-07-21 09:15:00,1548.8,1550.7,1526.0,1530.8,3368076,,,0.0,0.0
2025-07-22 09:15:00,1533.1,1539.8,1518.3,1520.5,3219937,,,0.0,0.0
2025-07-23 09:15:00,1524.1,1536.0,1518.0,1528.8,3471007,,,0.0,0.0
2025-07-24 09:15:00,1530.0,1537.9,1501.6,1510.1,4654069,1544.4,,0.0,0.0
2025-07-25 09:15:00,1501.9,1512.2,1486.6,1490.0,2730168,1533.52,,0.0,0.0
2025-07-28 09:15:00,1490.1,1494.2,1463.5,1468.0,4404802,1520.42,,0.0,0.0
2025-07-29 09:15:00,1470.0,1477.5,1461.0,1475.0,6219045,1511.33,,0.0,0.0
2025-07-30 09:15:00,1480.5,1484.3,1468.8,1478.0,1642371,1504.67,,0.0,0.0
2025-07-31 09:15:00,1465.0,1482.7,1459.5,1465.2,2306004,1496.77,,0.0,0.0
2025-08-01 09:15:00,1465.0,1466.9,1450.0,1451.0,2152512,1487.62,,0.0,0.0
2025-08-04 09:15:00,1452.1,1475.4,1440.6,1470.8,2383534,1484.26,,0.0,0.0
2025-08-05 09:15:00,1479.9,1485.4,1471.2,1481.0,2614282,1483.6,,0.0,0.0
2025-08-06 09:15:00,1480.9,1483.7,1456.4,1459.9,1735599,1478.86,,0.0,0.0
2025-08-07 09:15:00,1458.0,1479.2,1451.0,1479.1,1495105,1478.91,,0.0,0.0
2025-08-08 09:15:00,1474.8,1482.2,1459.0,1476.3,2815566,1478.39,,0.0,0.0
2025-08-11 09:15:00,1475.0,1531.0,1465.6,1484.1,2373565,1479.53,1504.83,0.0,27.98
2025-08-12 09:15:00,1490.0,1509.9,1489.0,1498.0,3422549,1483.22,1504.21,0.0,27.88
2025-08-13 09:15:00,1500.0,1507.5,1489.0,1498.8,2916113,1486.34,1503.72,0.0,27.43
2025-08-14 09:15:00,1501.0,1516.2,1485.8,1489.0,4227263,1486.87,1502.38,0.0,27.57
2025-08-18 09:15:00,1498.1,1501.9,1475.9,1481.6,2794719,1485.82,1500.49,0.0,27.5
2025-08-19 09:15:00,1476.3,1482.6,1469.2,1479.7,2515444,1484.59,1498.6,0.0,26.83
2025-08-20 09:15:00,1468.0,1500.3,1458.0,1496.0,10218858,1486.88,1498.37,0.0,27.56
2025-08-21 09:15:00,1500.0,1505.0,1486.1,1495.0,2157141,1488.5,1498.06,54.4,27.15
2025-08-22 09:15:00,1489.6,1491.5,1464.0,1467.1,2802510,1484.22,1495.25,52.57,27.33
2025-08-25 09:15:00,1480.0,1509.7,1476.2,1505.0,2764777,1488.38,1496.13,49.91,28.06
2025-08-26 09:15:00,1501.9,1506.5,1485.0,1489.3,4091416,1488.56,1495.51,47.45,27.75
2025-08-28 09:15:00,1488.0,1488.0,1446.0,1449.1,4367229,1480.67,1491.29,46.39,28.49
2025-08-29 09:15:00,1449.8,1462.6,1439.2,1453.7,3404328,1475.27,1487.87,45.59,28.25
2025-09-01 09:15:00,1446.0,1472.5,1446.0,1469.0,2105078,1474.02,1486.16,44.32,28.16
2025-09-02 09:15:00,1469.0,1477.4,1459.7,1465.0,1295163,1472.22,1484.24,42.87,27.66
2025-09-03 09:15:00,1475.0,1475.0,1452.6,1465.2,1800215,1470.81,1482.5,41.77,27.41
2025-09-04 09:15:00,1465.1,1465.9,1440.9,1444.2,2191684,1465.49,1479.02,41.1,27.3
2025-09-05 09:15:00,1448.0,1452.3,1402.8,1420.1,3894694,1456.41,1473.67,41.43,28.36
2025-09-08 09:15:00,1423.9,1428.6,1401.0,1403.9,2929824,1445.91,1467.32,41.78,28.32
2025-09-09 09:15:00,1410.2,1431.8,1409.1,1425.0,2906554,1441.73,1463.48,41.9,28.3
2025-09-10 09:15:00,1434.9,1471.9,1432.1,1464.2,3204619,1446.22,1463.54,39.96,29.19
2025-09-11 09:15:00,1463.9,1470.4,1458.3,1468.3,1982822,1450.64,1463.97,38.16,28.37
2025-09-12 09:15:00,1475.0,1480.0,1463.0,1466.0,2110510,1453.71,1464.16,36.05,27.83
2025-09-15 09:15:00,1467.2,1468.3,1452.0,1465.4,1725569,1456.05,1464.27,34.49,27.28
2025-09-16 09:15:00,1463.9,1485.2,1461.1,1483.0,1723437,1461.44,1465.97,32.29,27.13
