Datetime,Open,High,Low,Close,Volume,EMA9,EMA21,ADX,ATR
2024-06-28 15:29:00,23723.1,24174.0,23670.45,24009.8,0,,,0.0,0.0
2024-07-05 15:29:00,23992.95,24401.0,23992.7,24316.75,0,,,0.0,0.0
2024-07-12 15:29:00,24329.45,24592.2,24141.8,24512.4,0,,,0.0,0.0
2024-07-19 15:29:00,24587.6,24854.8,24504.45,24525.85,0,,,0.0,0.0
2024-07-26 15:29:00,24445.75,24861.15,24074.2,24851.75,0,,,0.0,0.0
2024-08-02 15:29:00,24943.3,25078.3,24686.85,24699.45,0,,,0.0,0.0
2024-08-09 15:29:00,24302.85,24419.75,23893.7,24364.4,0,,,0.0,0.0
2024-08-16 15:29:00,24320.05,24563.9,24099.7,24539.2,0,,,0.0,0.0
2024-08-23 15:29:00,24636.35,24867.35,24522.95,24831.85,0,24516.94,,0.0,0.0
2024-08-30 15:29:00,24906.1,25268.35,24874.7,25247.0,0,24662.95,,0.0,0.0
2024-09-06 15:29:00,25333.6,25333.65,24801.3,24868.5,0,24704.06,,0.0,0.0
2024-09-13 15:29:00,24823.4,25433.35,24753.15,25343.55,0,24831.96,,0.0,0.0
2024-09-20 15:29:00,25406.65,25849.25,25285.55,25820.35,0,25029.64,,0.0,0.0
2024-09-27 15:29:00,25872.55,26277.35,25847.35,26175.0,0,25258.71,,0.0,0.0
2024-10-04 15:29:00,26061.3,26134.7,24966.8,25049.1,0,25216.79,,0.0,0.0
2024-10-11 15:29:00,25084.1,25234.05,24694.35,24975.05,0,25168.44,,0.0,0.0
2024-10-18 15:29:00,25023.45,25212.05,24567.65,24862.65,0,25107.28,,0.0,0.0
2024-10-25 15:29:00,24956.15,24978.3,24073.9,24211.8,0,24928.19,,0.0,0.0
2024-11-01 18:59:00,24251.1,24498.2,24134.9,24300.55,0,24802.66,,0.0,0.0
2024-11-08 15:29:00,24315.75,24537.6,23816.15,24110.35,0,24664.2,,0.0,0.0
2024-11-14 15:29:00,24087.25,24336.8,23484.15,23559.6,0,24443.28,24572.3,0.0,590.91
2024-11-22 15:29:00,23605.3,23956.1,23263.15,23873.5,0,24329.32,24508.77,0.0,595.77
2024-11-29 15:29:00,24253.55,24354.55,23873.35,24123.65,0,24288.19,24473.76,0.0,590.32
2024-12-06 15:29:00,24140.85,24857.75,24008.65,24669.0,0,24364.35,24491.51,0.0,602.64
2024-12-13 15:29:00,24633.9,24792.3,24180.8,24781.3,0,24447.74,24517.86,0.0,603.06
2024-12-20 15:29:00,24753.4,24781.25,23537.35,23631.35,0,24284.46,24437.26,0.0,633.58
2024-12-27 15:29:00,23738.2,23938.85,23647.2,23832.45,0,24194.06,24382.28,0.0,618.05
2025-01-03 15:29:00,23796.9,24226.7,23460.45,23990.15,0,24153.28,24346.63,11.21,625.11
2025-01-10 15:29:00,24045.8,24089.95,23344.35,23437.35,0,24010.09,24263.97,11.17,630.85
2025-01-17 15:29:00,23195.4,23391.65,23047.25,23203.1,0,23848.69,24167.53,11.59,619.38
2025-01-24 15:29:00,23290.4,23426.3,22976.85,23090.35,0,23697.02,24069.6,12.09,611.29
2025-01-31 15:29:00,22940.15,23546.8,22786.9,23533.85,0,23664.39,24020.9,12.85,618.37
2025-02-07 15:29:00,23528.6,23807.3,23222.0,23563.15,0,23644.14,23979.28,12.95,616.79
2025-02-14 15:29:00,23543.8,23568.6,22774.85,22897.25,0,23494.76,23880.92,13.74,625.22
2025-02-21 15:29:00,22809.9,23049.95,22720.3,22764.35,0,23348.68,23779.41,14.55,611.15
2025-02-28 15:29:00,22609.35,22668.05,22104.85,22127.4,0,23104.42,23629.23,16.11,613.45
2025-03-07 15:29:00,22194.55,22633.8,21964.6,22536.95,0,22990.93,23529.93,17.72,616.1
2025-03-13 15:29:00,22521.85,22676.75,22314.7,22383.3,0,22869.4,23425.69,19.1,604.0
2025-03-21 15:29:00,22353.15,23402.7,22353.15,23355.65,0,22966.65,23419.32,18.67,625.22
2025-03-28 15:29:00,23515.4,23869.6,23412.2,23495.15,0,23072.35,23426.22,17.39,619.92
