Datetime,Open,High,Low,Close,Volume,EMA9,EMA21,ADX,ATR
2025-07-18 15:29:00,1640.0,1642.4,1530.0,1549.0,32096323,,,0.0,0.0
2025-07-25 15:29:00,1548.8,1550.7,1486.6,1490.0,17443257,,,0.0,0.0
2025-08-01 15:29:00,1490.1,1494.2,1450.0,1451.0,16724734,,,0.0,0.0
2025-08-08 15:29:00,1452.1,1485.4,1440.6,1476.3,11044086,,,0.0,0.0
2025-08-14 15:29:00,1475.0,1531.0,1465.6,1489.0,12939490,,,0.0,0.0
2025-08-22 15:29:00,1498.1,1505.0,1458.0,1467.1,20488672,,,0.0,0.0
2025-08-29 15:29:00,1480.0,1509.7,1439.2,1453.7,14627750,,,0.0,0.0
2025-09-05 15:29:00,1446.0,1477.4,1402.8,1420.1,11286834,,,0.0,0.0
2025-09-12 15:29:00,1423.9,1480.0,1401.0,1466.0,13134329,1473.9,,0.0,0.0
2025-09-19 15:29:00,1467.2,1502.9,1452.0,1470.0,12094692,1473.12,,0.0,0.0
2025-09-26 15:29:00,1423.0,1449.2,1392.0,1395.1,15736210,1457.52,,0.0,0.0
2025-10-03 15:29:00,1397.1,1405.0,1380.4,1392.8,10818692,1444.57,,0.0,0.0
2025-10-10 15:29:00,1393.5,1498.5,1390.8,1492.8,10088652,1454.22,,0.0,0.0
2025-10-17 15:29:00,1490.0,1535.0,1476.5,1484.9,14438755,1460.35,,0.0,0.0
2025-10-24 15:29:00,1489.9,1547.5,1481.0,1524.9,9089698,1473.26,,0.0,0.0
2025-10-31 15:29:00,1531.4,1559.9,1512.0,1540.0,9810171,1486.61,,0.0,0.0
2025-11-07 15:29:00,1540.1,1549.7,1490.5,1511.0,8589687,1491.49,,0.0,0.0
2025-11-14 15:29:00,1518.0,1605.0,1511.4,1596.9,10633082,1512.57,,0.0,0.0
2025-11-21 15:29:00,1594.0,1669.5,1585.5,1608.8,15595339,1531.82,,0.0,0.0
2025-11-28 15:29:00,1614.3,1640.0,1592.6,1623.8,13847732,1550.21,,0.0,0.0
2025-12-05 15:29:00,1630.0,1691.0,1624.0,1681.0,14030875,1576.37,1536.7,0.0,66.09
2025-12-12 15:29:00,1683.0,1695.4,1649.0,1671.0,9679075,1595.3,1548.91,0.0,65.15
2025-12-19 15:29:00,1673.2,1688.0,1632.5,1640.6,10286223,1604.36,1557.24,0.0,64.69
2025-12-26 15:29:00,1651.9,1686.9,1644.0,1661.2,4844174,1615.73,1566.69,0.0,63.82
