Datetime,Open,High,Low,Close,Volume,EMA9,EMA21,ADX,ATR
2024-06-28 15:29:00,853.98,856.5,839.5,842.5,129119788,,,0.0,0.0
2024-07-05 15:29:00,840.0,897.0,821.1,824.98,318375068,,,0.0,0.0
2024-07-12 15:29:00,822.65,827.48,800.5,813.78,233340686,,,0.0,0.0
2024-07-19 15:29:00,811.75,814.9,799.58,802.58,122026916,,,0.0,0.0
2024-07-26 15:29:00,808.5,825.5,794.03,808.15,236817482,,,0.0,0.0
2024-08-02 15:29:00,807.5,835.25,799.15,829.03,213700578,,,0.0,0.0
2024-08-09 15:29:00,820.05,831.28,796.65,825.0,189396340,,,0.0,0.0
2024-08-16 15:29:00,826.0,837.98,800.58,815.25,153401436,,,0.0,0.0
2024-08-23 15:29:00,818.83,823.0,808.9,812.6,139878836,820.87,,0.0,0.0
2024-08-30 15:29:00,816.1,831.0,810.58,813.25,579385188,819.35,,0.0,0.0
2024-09-06 15:29:00,823.4,824.95,811.6,819.08,144899160,819.29,,0.0,0.0
2024-09-13 15:29:00,819.0,837.0,815.05,832.4,128892514,821.91,,0.0,0.0
2024-09-20 15:29:00,833.5,872.48,832.03,868.6,167435598,831.25,,0.0,0.0
2024-09-27 15:29:00,874.5,894.0,870.13,876.5,159451544,840.3,,0.0,0.0
2024-10-04 15:29:00,874.4,875.73,826.5,830.63,148100552,838.37,,0.0,0.0
2024-10-11 15:29:00,826.1,832.73,806.5,825.75,210736248,835.84,,0.0,0.0
2024-10-18 15:29:00,828.03,853.98,827.0,842.25,98142420,837.12,,0.0,0.0
2024-10-25 15:29:00,857.5,884.33,852.53,872.9,180407502,844.28,,0.0,0.0
2024-11-01 18:59:00,871.0,882.0,859.7,868.75,115163190,849.17,,0.0,0.0
2024-11-08 15:29:00,872.5,885.75,848.95,875.95,138892250,854.53,,0.0,0.0
2024-11-14 15:29:00,877.28,891.4,836.05,846.35,118830322,852.89,844.22,0.0,31.97
2024-11-22 15:29:00,850.0,879.5,847.5,871.05,138547276,856.52,846.66,0.0,32.03
2024-11-29 15:29:00,892.53,918.05,882.45,897.75,554593116,864.77,851.3,0.0,32.74
2024-12-06 15:29:00,901.75,939.98,887.5,927.73,160635114,877.36,858.25,0.0,33.68
