Datetime,Open,High,Low,Close,Volume,EMA9,EMA21,ADX,ATR
2026-02-13 15:29:00,267.6,277.0,254.7,255.35,189788145,,,0.0,0.0
2026-02-20 15:29:00,256.0,265.9,250.7,257.7,72790927,,,0.0,0.0
2026-02-27 15:29:00,258.05,267.9,255.0,264.2,45463274,,,0.0,0.0
2026-03-06 15:29:00,256.05,266.4,247.2,259.05,49454255,,,0.0,0.0
2026-03-13 15:29:00,253.05,270.35,247.6,258.25,47058301,,,0.0,0.0
2026-03-20 15:29:00,257.05,266.2,248.9,261.5,42938733,,,0.0,0.0
2026-03-27 15:29:00,260.2,266.8,249.25,255.0,32724975,,,0.0,0.0
2026-04-02 15:29:00,250.35,257.35,240.92,248.0,34289997,,,0.0,0.0
2026-04-10 15:29:00,249.41,286.18,239.17,283.79,92725417,261.49,,0.0,0.0
2026-04-17 15:29:00,279.0,317.8,276.49,316.5,107991518,272.49,,0.0,0.0
2026-04-24 15:29:00,318.53,341.25,317.6,337.03,118241402,285.4,,0.0,0.0
2026-04-30 15:29:00,339.43,358.1,339.0,352.45,67300089,298.81,,0.0,0.0
2026-05-08 15:29:00,355.0,408.9,353.7,403.2,213634200,319.69,,0.0,0.0
2026-05-15 15:29:00,400.0,417.9,390.55,397.8,95756209,335.31,,0.0,0.0
2026-05-22 15:29:00,395.6,414.7,386.1,408.85,49158454,350.02,,0.0,0.0
2026-05-29 15:29:00,412.0,424.9,409.95,415.45,49792864,363.1,,0.0,0.0
2026-06-05 15:29:00,417.0,417.8,382.6,386.55,67306747,367.79,,0.0,0.0
2026-06-12 15:29:00,378.0,397.4,367.6,377.75,50388373,369.78,,0.0,0.0
2026-06-19 15:29:00,384.0,423.7,381.05,417.0,58939139,379.23,,0.0,0.0
2026-06-25 15:29:00,417.3,420.7,397.7,402.05,37806622,383.79,,0.0,0.0
2026-07-03 15:29:00,402.7,422.4,383.0,383.3,115172898,383.69,347.2,0.0,27.6
2026-07-10 15:29:00,384.0,395.8,371.8,395.0,65504781,385.96,351.55,0.0,27.43
2026-07-17 15:29:00,392.75,446.5,389.6,421.3,149780451,393.02,357.89,0.0,28.83
2026-07-24 15:29:00,422.4,427.25,402.15,416.5,48419611,397.72,363.22,0.0,28.65
2026-07-31 15:29:00,420.0,422.4,395.5,406.45,39151848,399.47,367.15,0.0,28.57
2026-08-07 15:29:00,409.0,418.7,402.2,405.2,30895225,400.61,370.61,0.0,27.99
2026-08-14 15:29:00,404.75,430.0,400.2,421.7,50420661,404.83,375.25,0.0,28.08
2026-08-21 15:29:00,424.0,435.95,409.1,413.0,36549265,406.46,378.68,47.39,28.02
2026-08-27 15:29:00,412.5,438.2,408.15,433.95,32378717,411.96,383.71,47.3,28.12
