Datetime,Open,High,Low,Close,Volume,EMA9,EMA21,ADX,ATR
2024-08-19 09:15:00,50683.55,50728.25,50283.55,50418.85,0,,,0.0,0.0
2024-08-20 09:15:00,50417.25,51025.6,50398.6,50719.1,0,,,0.0,0.0
2024-08-21 09:15:00,50666.65,50772.45,50333.35,50737.7,0,,,0.0,0.0
2024-08-22 09:15:00,50894.8,51080.0,50794.45,50952.65,0,,,0.0,0.0
2024-08-23 09:15:00,51040.05,51117.85,50856.7,50961.35,0,,,0.0,0.0
2024-08-26 09:15:00,51100.65,51317.85,51061.55,51163.35,0,,,0.0,0.0
2024-08-27 09:15:00,51214.05,51404.7,50938.1,51171.5,0,,,0.0,0.0
2024-08-28 09:15:00,51208.95,51260.75,51033.7,51049.55,0,,,0.0,0.0
2024-08-29 09:15:00,51103.75,51368.95,50984.4,51166.8,0,50950.66,,0.0,0.0
2024-08-30 09:15:00,51437.45,51466.55,51256.0,51319.55,0,51024.44,,0.0,0.0
2024-09-02 09:15:00,51579.5,51579.5,51295.8,51431.8,0,51105.91,,0.0,0.0
2024-09-03 09:15:00,51479.75,51750.1,51240.05,51690.05,0,51222.74,,0.0,0.0
2024-09-04 09:15:00,51364.65,51503.55,51259.9,51390.6,0,51256.31,,0.0,0.0
2024-09-05 09:15:00,51544.25,51636.75,51389.15,51445.05,0,51294.06,,0.0,0.0
2024-09-06 09:15:00,51200.4,51380.05,50447.3,50627.8,0,51160.81,,0.0,0.0
2024-09-09 09:15:00,50549.25,51192.75,50369.4,51126.55,0,51153.96,,0.0,0.0
2024-09-10 09:15:00,51328.3,51366.0,50958.25,51277.65,0,51178.69,,0.0,0.0
2024-09-11 09:15:00,51218.55,51420.15,50947.7,51094.5,0,51161.86,,0.0,0.0
2024-09-12 09:15:00,51271.0,51878.1,51025.0,51668.05,0,51263.09,,0.0,0.0
2024-09-13 09:15:00,51952.55,51994.1,51643.95,51896.6,0,51389.8,,0.0,0.0
2024-09-16 09:15:00,52038.7,52208.7,51921.45,52153.85,0,51542.61,51247.5,0.0,454.14
2024-09-17 09:15:00,52249.05,52284.6,52085.5,52144.65,0,51663.02,51329.06,0.0,441.99
2024-09-18 09:15:00,52177.1,52954.2,52154.55,52633.1,0,51857.03,51447.61,0.0,459.49
2024-09-19 09:15:00,52929.25,53353.3,52847.9,53045.15,0,52094.66,51592.84,0.0,471.91
2024-09-20 09:15:00,53235.8,54066.1,53037.6,53937.15,0,52463.15,51805.96,0.0,498.41
2024-09-23 09:15:00,53917.9,54197.95,53741.4,54076.3,0,52785.78,52012.36,0.0,496.42
2024-09-24 09:15:00,54110.65,54247.7,53904.65,53971.25,0,53022.88,52190.44,0.0,489.12
2024-09-25 09:15:00,53794.0,54141.3,53792.85,54135.75,0,53245.45,52367.28,42.32,482.42
2024-09-26 09:15:00,54045.85,54467.35,54010.9,54281.5,0,53452.66,52541.3,44.13,481.18
2024-09-27 09:15:00,54338.7,54338.7,53763.2,53834.3,0,53528.99,52658.85,44.91,485.67
2024-09-30 09:15:00,53556.95,53726.4,52926.55,52989.7,0,53421.13,52688.93,43.27,505.77
2024-10-01 09:15:00,52844.0,53235.25,52817.8,52980.0,0,53332.9,52715.39,41.49,501.57
2024-10-03 09:15:00,52314.45,52582.95,51683.4,51860.85,0,53038.49,52637.7,39.3,539.42
2024-10-04 09:15:00,51643.75,52358.35,51347.25,51555.75,0,52741.95,52539.34,37.72,561.89
2024-10-07 09:15:00,51543.2,51784.8,50194.3,50617.8,0,52317.12,52364.66,37.51,610.87
2024-10-08 09:15:00,50736.1,51176.05,50466.0,51075.85,0,52068.86,52247.49,37.32,615.59
2024-10-09 09:15:00,51161.75,51707.15,50903.75,51088.2,0,51872.73,52142.1,36.16,624.53
2024-10-10 09:15:00,51195.7,51659.45,51047.0,51533.4,0,51804.86,52086.77,35.09,623.96
2024-10-11 09:15:00,51491.9,51560.0,51005.85,51189.25,0,51681.74,52005.17,34.14,620.63
2024-10-14 09:15:00,51263.25,51893.0,51220.85,51879.05,0,51721.2,51993.71,32.62,624.59
2024-10-15 09:15:00,51975.95,52022.05,51698.75,51945.4,0,51766.04,51989.32,30.97,610.24
2024-10-16 09:15:00,51711.2,52031.6,51711.2,51796.4,0,51772.11,51971.78,29.42,596.44
2024-10-17 09:15:00,51849.3,51930.2,51150.25,51269.55,0,51671.6,51907.94,28.83,605.18
2024-10-18 09:15:00,51261.0,52199.45,51000.9,52138.7,0,51765.02,51928.92,27.73,633.44
2024-10-21 09:15:00,52361.1,52577.5,51855.15,51857.05,0,51783.43,51922.38,26.01,637.67
2024-10-22 09:15:00,52071.35,52257.3,51179.6,51271.6,0,51681.06,51863.22,25.39,658.62
2024-10-23 09:15:00,51117.8,51551.55,51107.9,51241.8,0,51593.21,51806.73,24.91,648.39
2024-10-24 09:15:00,51272.3,51781.55,51201.85,51565.9,0,51587.75,51784.84,24.03,645.12
2024-10-25 09:15:00,51369.75,51501.05,50382.1,50854.7,0,51441.14,51700.28,24.25,670.77
2024-10-28 09:15:00,51061.35,51589.15,51012.55,51328.15,0,51418.54,51666.45,24.29,673.8
2024-10-29 09:15:00,51404.1,52354.85,51278.9,52284.85,0,51591.8,51722.67,22.97,692.95
2024-10-30 09:15:00,51988.7,52220.0,51733.0,51849.2,0,51643.28,51734.17,21.75,686.23
2024-10-31 09:15:00,51649.45,52005.6,51318.1,51555.6,0,51625.75,51717.94,21.2,686.29
2024-11-01 18:00:00,51550.15,51825.5,51459.4,51675.2,0,51635.64,51714.05,20.69,671.04
2024-11-04 09:15:00,51764.5,51764.5,51066.8,51227.2,0,51553.95,51669.79,20.75,672.31
2024-11-05 09:15:00,51052.6,52289.55,50865.45,52105.85,0,51664.33,51709.43,19.84,708.11
2024-11-06 09:15:00,52440.4,52493.95,52187.35,52384.55,0,51808.37,51770.81,18.64,692.87
2024-11-07 09:15:00,52258.95,52377.25,51752.25,51891.9,0,51825.08,51781.82,18.18,689.99
2024-11-08 09:15:00,51869.15,52007.15,51494.0,51532.15,0,51766.49,51759.12,18.1,681.57
2024-11-11 09:15:00,51562.7,52177.7,51294.2,51812.35,0,51775.66,51763.96,18.29,691.18
2024-11-12 09:15:00,52053.75,52169.05,51006.85,51120.6,0,51644.65,51705.47,18.84,713.61
2024-11-13 09:15:00,51030.95,51353.5,49904.4,50290.5,0,51373.82,51576.84,20.45,748.64
2024-11-14 09:15:00,50053.45,50561.8,49939.35,50239.2,0,51146.9,51455.23,21.96,742.63
2024-11-18 09:15:00,50312.45,50445.8,50074.0,50361.85,0,50989.89,51355.84,23.36,724.97
2024-11-19 09:15:00,50580.55,50983.5,50440.85,50466.0,0,50885.11,51274.94,23.5,720.05
2024-11-21 09:15:00,50625.0,50652.15,49787.1,50448.0,0,50797.69,51199.76,24.33,726.95
2024-11-22 09:15:00,50512.8,51271.5,50508.25,51098.55,0,50857.86,51190.56,23.97,731.55
2024-11-25 09:15:00,52046.35,52331.1,51774.05,52199.4,0,51126.17,51282.28,22.39,755.41
2024-11-26 09:15:00,52554.9,52555.5,51999.75,52178.5,0,51336.63,51363.75,21.19,745.9
2024-11-27 09:15:00,52154.3,52444.35,52019.65,52302.55,0,51529.82,51449.1,20.08,730.61
2024-11-28 09:15:00,52389.95,52760.2,51782.9,51983.4,0,51620.53,51497.67,19.45,742.35
2024-11-29 09:15:00,51984.15,52170.9,51759.45,52023.85,0,51701.2,51545.5,18.83,726.6
2024-12-02 09:15:00,52087.65,52197.25,51693.95,52118.35,0,51784.63,51597.58,18.14,715.96
