Rule,Period,Signals,Count20,Mean20Pct,Median20Pct,Positive20Pct,BaselineMedian20Pct,MedianLift20Pct,Count60,Mean60Pct,Median60Pct,Positive60Pct,BaselineMedian60Pct,MedianLift60Pct,Count120,Mean120Pct,Median120Pct,Positive120Pct,BaselineMedian120Pct,MedianLift120Pct,Count252,Mean252Pct,Median252Pct,Positive252Pct,BaselineMedian252Pct,MedianLift252Pct
ThreeDayDrop_1.50,Validation,26,25,2.0244356424322723,2.3487681856771303,64.0,2.081415579089374,0.2673526065877563,24,4.485368044148022,4.686746948148635,75.0,5.75764046287317,-1.0708935147245358,21,8.245564601454877,8.964393363370338,80.95238095238095,13.776552975364108,-4.812159611993771,18,21.133355292602264,23.72264721584887,88.88888888888889,27.514059167119008,-3.7914119512701383
ThreeDayDrop_1.50,FinalOOS,14,14,0.1968835651012278,0.14614596306752325,50.0,0.40569191388903914,-0.2595459508215159,13,1.6199107106772532,2.2836412776807924,61.53846153846154,0.742068109567029,1.5415731681137634,9,3.5861020743307854,5.574214346296458,66.66666666666666,1.527987764079819,4.046226582216638,7,8.046692394321601,7.968380938098307,100.0,6.4265911314855595,1.5417898066127478
ThreeDayDrop_2.00,Development,42,41,1.5134490593730539,1.7586335658102525,70.73170731707317,2.0525768739019457,-0.2939433080916931,39,7.563153148219685,6.40731385899409,84.61538461538461,5.808090184691483,0.5992236743026069,39,13.812321582658319,10.977182143862096,87.17948717948718,9.251863742368705,1.725318401493391,37,28.428880426131936,20.286574543155055,97.2972972972973,18.5484494098076,1.7381251333474559
ThreeDayDrop_2.00,Validation,17,16,1.8426780329414465,2.6183891560800254,62.5,2.081415579089374,0.5369735769906514,15,3.8336967046975956,3.852773498444728,60.0,5.75764046287317,-1.9048669644284422,14,8.131234271109987,5.081168825940907,78.57142857142857,13.776552975364108,-8.695384149423202,11,18.309008467478424,19.386316985736872,100.0,27.514059167119008,-8.127742181382136
ThreeDayDrop_2.00,FinalOOS,9,9,0.8153463573553609,0.46457111675881624,55.55555555555556,0.40569191388903914,0.0588792028697771,9,2.268616816042448,1.5090570479029175,66.66666666666666,0.742068109567029,0.7669889383358885,6,4.66105103827544,5.262320739817317,66.66666666666666,1.527987764079819,3.7343329757374977,5,8.665941475358089,8.208544682019102,100.0,6.4265911314855595,1.7819535505335429
ThreeDayDrop_2.50,Development,24,23,1.2966644708122488,1.72219902888886,65.21739130434783,2.0525768739019457,-0.33037784501308565,21,8.825346200884702,8.60073892087545,90.47619047619048,5.808090184691483,2.792648736183967,21,15.459388247355804,11.754593249688995,85.71428571428571,9.251863742368705,2.5027295073202893,21,31.828442319389232,19.48592307854775,95.23809523809523,18.5484494098076,0.9374736687401501
ThreeDayDrop_2.50,Validation,10,9,1.5785238895699185,1.2313561540795215,55.55555555555556,2.081415579089374,-0.8500594250098525,9,2.4136378012596027,1.2588351578672663,55.55555555555556,5.75764046287317,-4.498805305005904,9,6.118709116914149,5.95123386567038,66.66666666666666,13.776552975364108,-7.825319109693728,8,14.865826585534114,12.581089784144295,87.5,27.514059167119008,-14.932969382974713
ThreeDayDrop_2.50,FinalOOS,5,5,2.1233072391230956,0.6475876802563674,80.0,0.40569191388903914,0.24189576636732824,5,2.1498257168234525,0.7664788924126142,60.0,0.742068109567029,0.024410782845585288,4,5.704432936452647,6.349255658701381,75.0,1.527987764079819,4.8212678946215615,4,8.80478433888689,8.370925264934105,100.0,6.4265911314855595,1.944334133448545
FiveDayDrop_2.00,Development,43,42,0.6960655416579382,1.412212982745542,61.904761904761905,2.0525768739019457,-0.6403638911564036,40,5.190522558352377,5.514237476156314,80.0,5.808090184691483,-0.2938527085351694,40,10.51106514045443,10.783255323132812,85.0,9.251863742368705,1.5313915807641063,39,24.159995142044828,18.94153107605718,97.43589743589743,18.5484494098076,0.3930816662495822
FiveDayDrop_2.00,Validation,18,17,1.3991222049582546,0.6685755858060416,58.82352941176471,2.081415579089374,-1.4128399932833324,16,4.178458325463774,3.853282468267094,62.5,5.75764046287317,-1.9043579946060762,14,7.265572287467618,6.028729110460795,71.42857142857143,13.776552975364108,-7.747823864903313,12,18.162923040379187,19.685420167218513,91.66666666666666,27.514059167119008,-7.828638999900495
FiveDayDrop_2.00,FinalOOS,10,10,0.7330353224550346,0.7891437744368623,70.0,0.40569191388903914,0.3834518605478232,10,2.518625955276146,2.925292435929061,70.0,0.742068109567029,2.183224326362032,7,4.1935144988644595,6.453136524496794,71.42857142857143,1.527987764079819,4.925148760416976,6,7.979909715488076,8.227759812508262,100.0,6.4265911314855595,1.8011686810227028
FiveDayDrop_2.50,Development,33,32,0.5064445789502877,1.8124687207772716,62.5,2.0525768739019457,-0.24010815312467404,30,5.755878667049228,6.756427008466492,86.66666666666667,5.808090184691483,0.9483368237750085,30,11.285075026435063,11.07937392173316,86.66666666666667,9.251863742368705,1.8275101793644541,29,27.312236545962755,19.359172763083855,100.0,18.5484494098076,0.8107233532762557
FiveDayDrop_2.50,Validation,12,11,0.9611419840156646,2.8880101264829205,54.54545454545454,2.081415579089374,0.8065945473935465,10,1.2431475071451314,0.6957138910155813,50.0,5.75764046287317,-5.0619265718575885,10,5.4703944957799555,3.027887581537403,70.0,13.776552975364108,-10.748665393826705,9,15.059811759819713,13.676254167208945,88.88888888888889,27.514059167119008,-13.837804999910063
FiveDayDrop_2.50,FinalOOS,7,7,2.7673419229471783,2.5012365636799982,85.71428571428571,0.40569191388903914,2.095544649790959,7,3.7428554023382805,2.934420146994321,71.42857142857143,0.742068109567029,2.192352037427292,5,6.8610784248206285,8.684002707581229,80.0,1.527987764079819,7.156014943501409,5,9.235822428593178,8.619372127835522,100.0,6.4265911314855595,2.1927809963499625
FiveDayDrop_3.00,Development,21,20,0.536065987261341,1.6525583509263142,65.0,2.0525768739019457,-0.40001852297563145,19,7.054707114423138,8.098649816441238,94.73684210526315,5.808090184691483,2.2905596317497547,19,12.4016790535077,11.291905261176982,84.21052631578947,9.251863742368705,2.0400415188082768,19,29.417444011005212,19.359172763083855,100.0,18.5484494098076,0.8107233532762557
