Rule,Signals,FirstEntry,LastEntry,FellFurtherWithin5DaysPct,MedianWorstNext5Pct,MedianForward20Pct,PositiveForward20Pct,MedianLift20Pct,MedianForward60Pct,PositiveForward60Pct,MedianLift60Pct
NiftyDayDown1,24,2024-09-09,2026-06-24,75.0,-0.35467384745344055,0.655032952216994,58.333333333333336,0.25929049332537035,2.0463977526241073,59.09090909090909,1.2899639356232062
NiftyDayDown1.5,9,2024-10-04,2026-07-09,55.55555555555556,-0.24936362210615792,0.8000559031043464,55.55555555555556,0.40431344421272275,2.573121644327403,62.5,1.816687827326502
NiftyDayDown2,3,2024-10-04,2026-03-20,66.66666666666666,-1.203355882849766,4.205679866227441,66.66666666666666,3.809937407335817,2.6763624434450906,100.0,1.9199286264441895
Nifty5DayDown3,8,2024-10-07,2026-05-14,50.0,-0.12199408481228802,1.4844041828054988,62.5,1.0886617239138752,2.6016270289969334,75.0,1.8451932119960324
Nifty5DayDown4,4,2024-10-07,2026-03-09,25.0,0.4132669453493554,0.4349637829834663,75.0,0.039221324091842646,0.8328759377544515,50.0,0.07644212075355039
Nifty5DayDown5,3,2024-10-08,2026-03-16,33.33333333333333,0.3195584786247707,3.089474704749695,100.0,2.6937322458580715,1.5090570479029175,100.0,0.7526232309020164
NiftyDay1_FundDD3,7,2024-10-23,2026-03-20,57.14285714285714,-0.24936362210615792,0.6475876802563674,71.42857142857143,0.25184522136474374,-0.8833544344045707,42.857142857142854,-1.6397882514054718
Nifty5Day3_FundDD5,3,2025-03-03,2026-03-16,66.66666666666666,-0.24936362210615792,3.089474704749695,100.0,2.6937322458580715,8.55496977959005,100.0,7.798535962589148
