date,open,prev_close,gap_pct,direction,filled_first_60m
2025-11-11,953.6,950.55,0.32086686655095065,gap_up,True
2025-11-12,957.7,953.5,0.44048243314105395,gap_up,False
2025-11-17,971.0,967.95,0.31509892039878196,gap_up,False
2025-11-18,975.6,973.0,0.2672147995889107,gap_up,True
2025-11-20,986.0,980.5,0.5609382967873611,gap_up,False
2025-11-24,975.55,972.45,0.3187824566815767,gap_up,True
2025-11-25,975.55,969.7,0.6032793647519741,gap_up,False
2025-11-26,986.6,983.5,0.3152008134214457,gap_up,False
2025-11-27,986.7,983.05,0.3712934235288179,gap_up,True
2025-11-28,976.8,973.0,0.39054470709145583,gap_up,False
2025-12-01,985.45,976.35,0.9320428125159985,gap_up,False
2025-12-02,976.0,972.6,0.349578449516752,gap_up,False
2025-12-11,962.1,958.0,0.4279749478079298,gap_up,False
2025-12-12,966.0,962.6,0.35321005609807443,gap_up,True
2025-12-15,957.25,962.6,-0.5557864118013733,gap_down,False
2025-12-17,965.55,960.0,0.5781249999999849,gap_up,False
2025-12-19,979.95,976.9,0.3122120994984101,gap_up,False
2025-12-24,973.2,971.25,0.20077220077221458,gap_up,False
2025-12-30,963.0,965.7,-0.2795899347623587,gap_down,True
2025-12-31,975.25,973.1,0.2209433768369129,gap_up,False
2026-01-05,1000.0,1005.65,-0.5618256848804237,gap_down,True
2026-01-06,1007.95,1005.4,0.2536303958623476,gap_up,True
2026-01-07,1022.7,1018.05,0.45675556210402757,gap_up,True
2026-01-09,996.0,998.0,-0.2004008016032066,gap_down,True
2026-01-12,1008.0,1000.05,0.7949602519873977,gap_up,True
2026-01-13,1022.8,1014.5,0.8181370133070409,gap_up,False
2026-01-19,1035.0,1040.6,-0.5381510666922829,gap_down,True
2026-01-22,1035.0,1029.45,0.5391228325805075,gap_up,False
2026-01-27,1034.1,1028.4,0.5542590431738548,gap_up,False
2026-01-28,1059.4,1051.25,0.7752675386444752,gap_up,True
2026-01-30,1064.0,1067.25,-0.30452096509721027,gap_down,True
2026-02-03,1087.0,1028.5,5.6878949927078315,gap_up,False
2026-02-06,1070.0,1072.9,-0.2702954609003716,gap_down,True
2026-02-09,1120.0,1066.0,5.065666041275807,gap_up,False
2026-02-10,1151.0,1147.8,0.27879421502003954,gap_up,True
2026-02-13,1189.0,1192.0,-0.2516778523489971,gap_down,True
2026-02-17,1206.1,1210.7,-0.3799454860824447,gap_down,True
2026-02-18,1218.8,1213.6,0.428477257745552,gap_up,False
2026-02-19,1222.9,1219.2,0.3034776902887115,gap_up,True
2026-02-20,1206.2,1203.0,0.2660016625103845,gap_up,True
2026-02-23,1222.0,1216.2,0.4768952474921928,gap_up,False
2026-02-24,1232.0,1228.9,0.25225811701521383,gap_up,True
2026-02-25,1228.1,1225.4,0.2203362167455314,gap_up,True
2026-02-27,1207.0,1210.5,-0.2891367203634809,gap_down,True
2026-03-02,1185.0,1200.0,-1.2499999999999956,gap_down,False
2026-03-04,1172.1,1189.5,-1.4627994955863866,gap_down,False
2026-03-05,1181.0,1173.3,0.6562686439955723,gap_up,False
2026-03-09,1115.0,1139.8,-2.1758203193542713,gap_down,False
2026-03-10,1111.1,1101.6,0.8623819898329721,gap_up,False
2026-03-12,1075.1,1090.8,-1.4393105977264398,gap_down,False
2026-03-13,1077.5,1085.0,-0.691244239631339,gap_down,False
2026-03-16,1048.7,1046.0,0.25812619502867395,gap_up,True
2026-03-17,1073.9,1063.9,0.9399379640943728,gap_up,True
2026-03-18,1067.5,1063.5,0.3761165961448043,gap_up,True
2026-03-19,1049.5,1069.0,-1.824134705332081,gap_down,False
2026-03-20,1058.4,1052.5,0.5605700712589146,gap_up,False
2026-03-23,1039.0,1058.3,-1.823679485968055,gap_down,False
2026-03-24,1055.2,1030.1,2.436656635278145,gap_up,False
2026-03-25,1043.0,1038.1,0.47201618341201623,gap_up,False
2026-03-27,1051.3,1063.0,-1.10065851364064,gap_down,False
2026-03-30,1005.0,1019.2,-1.3932496075353296,gap_down,False
2026-04-01,1008.0,980.7,2.7837259100642386,gap_up,False
2026-04-02,1000.0,1018.0,-1.7681728880157177,gap_down,False
2026-04-07,1025.0,1033.4,-0.8128507838204069,gap_down,False
2026-04-08,1074.0,1028.0,4.474708171206232,gap_up,False
2026-04-09,1060.1,1065.0,-0.46009389671362033,gap_down,False
2026-04-10,1049.0,1040.45,0.8217598154644623,gap_up,False
2026-04-13,1042.0,1066.0,-2.251407129455907,gap_down,False
2026-04-15,1076.0,1062.0,1.3182674199623268,gap_up,False
2026-04-16,1078.0,1070.9,0.6629937435801647,gap_up,False
2026-04-21,1113.4,1104.0,0.851449275362337,gap_up,False
2026-04-23,1095.0,1103.2,-0.7432922407541787,gap_down,False
2026-04-24,1091.35,1095.0,-0.33333333333334103,gap_down,True
2026-04-27,1110.95,1098.3,1.1517800236729547,gap_up,False
2026-04-28,1102.3,1112.0,-0.8723021582733859,gap_down,False
2026-04-30,1075.0,1088.4,-1.2311650128629226,gap_down,False
2026-05-04,1063.6,1071.8,-0.7650681097219669,gap_down,True
2026-05-05,1060.6,1067.5,-0.6463700234192071,gap_down,True
2026-05-06,1072.0,1060.0,1.132075471698113,gap_up,False
2026-05-07,1106.0,1099.0,0.6369426751592355,gap_up,True
2026-05-08,1090.0,1092.9,-0.2653490712782536,gap_down,True
2026-05-11,1007.0,1018.5,-1.129111438389785,gap_down,False
2026-05-12,976.9,974.9,0.2051492460765303,gap_up,True
2026-05-14,973.5,970.0,0.36082474226803996,gap_up,False
2026-05-15,971.2,982.3,-1.1300010180189224,gap_down,False
2026-05-18,952.0,961.6,-0.9983361064891838,gap_down,False
2026-05-19,942.0,938.8,0.3408606731998276,gap_up,False
2026-05-20,941.1,947.1,-0.6335128286347746,gap_down,False
2026-05-21,957.0,950.0,0.7368421052631469,gap_up,False
2026-05-25,959.9,949.6,1.084667228306646,gap_up,False
2026-05-26,969.9,972.3,-0.24683739586547349,gap_down,True
2026-06-02,950.95,954.5,-0.37192247249868693,gap_down,False
2026-06-03,953.75,960.0,-0.651041666666663,gap_down,False
2026-06-04,969.9,972.2,-0.23657683604196844,gap_down,True
2026-06-08,966.0,977.0,-1.1258955987717534,gap_down,True
2026-06-09,985.0,980.0,0.5102040816326481,gap_up,False
2026-06-11,998.1,1000.85,-0.27476644851875953,gap_down,True
2026-06-12,1018.0,1001.1,1.6881430426530786,gap_up,False
2026-06-15,1034.0,1016.4,1.7316017316017396,gap_up,False
2026-06-16,1023.8,1021.0,0.2742409402546553,gap_up,True
