Date,combined_proxy,Direction,nasdaq_return,dow_return,vix_close,nifty_gap,gap,r15,opening15_rvol20,r_after15,NetReturn
2024-08-05,bearish_agreement,-1,-0.0243100254958166,-0.0151360043682496,14.31999969482422,-0.01605703770731748,-0.01083193611811395,-0.002463264435095369,1.2579796345883982,-0.012224490544356592,0.011224490544356591
2024-08-08,bearish_agreement,-1,-0.0104503947396527,-0.006005768975923,16.170000076293945,-0.002743134452658391,-0.003130562887483812,-0.00027093596059113434,0.6425185983600057,0.010249082263667608,-0.011249082263667609
2025-10-20,bullish_agreement,1,0.0052047174433562,0.0051873663322132,11.630000114440918,0.004664516605912494,-0.0035480485732846123,0.020712136409227755,1.6129392328602614,-0.013806318478848278,-0.01480631847884828
2026-03-24,bullish_agreement,1,0.0138190959307717,0.0138445599833798,26.729999542236328,0.01715226974144879,0.017108985585343017,0.004105960264900732,1.475881589419032,0.011080332409972193,0.010080332409972192
2026-04-22,bearish_agreement,-1,-0.0059181845479905,-0.0059297029894618,17.530000686645508,-0.0044649032163576186,-0.0024630541871921707,-0.0009876543209875743,0.4004866472584234,-0.01211072664359869,0.01111072664359869
2026-05-18,bearish_agreement,-1,-0.0153961584435786,-0.0107321597915645,18.790000915527344,-0.007487526073201467,-0.014285714285714235,-0.008629776021080282,0.688447036831866,0.02172901853943765,-0.02272901853943765
