Date,Open,High,Low,Close,Volume,Bars,r5,r15,r30,r60,r_after15,r_mid,r_to1430,r_close60,r_close30,r_close15,opening15_volume_share,opening15_volume,opening30_volume_share,closing60_volume_share,closing30_volume_share,closing15_volume_share,opening15_close_position,day_close_position,position_1430,vwap_0929,vwap_1429,vwap_close,opening_range_pct,opening_range_share,or_high,or_low,break_type,first_high_break,first_low_break,close_above_or,close_below_or,PrevClose,gap,daily_return,atr20_pct,r15_atr,r_to1430_atr,ema20,ema50,trend_regime,prior_trend_regime,next_gap,opening15_rvol20,nifty_gap,nifty_r15,nifty_r_to1430,nifty_r_close60,nifty_daily_return,r15_relative_nifty,close60_relative_nifty
2024-07-10,814.98,820.0,810.38,814.0,45503974.0,375,-0.0015092394905397155,0.0008221060639523881,0.002024589560480017,0.0038037743257504086,-0.0020229265003370855,-0.007762077058478423,-0.003987827922157572,0.0027964963719462332,0.001476377952756014,0.0015626345772887795,0.1770672601034802,8057264,0.20592495943321346,0.3500518438235746,0.27155241430122123,0.10456396621534637,0.8632812499999912,0.3762993762993766,0.14033264033264262,813.9388473630748,814.2667584412326,813.8133543307665,0.006311403670968829,0.5322245322245325,816.35,811.23,high_then_low,09:30,13:46,False,False,819.13,-0.005066350884474935,-0.006262742177676306,,,,841.7517739172961,845.005040914684,downtrend,downtrend,-0.002481572481572436,,0.0017446682161177396,-0.002123888740118929,-0.008072412545456986,0.0020608018992349653,-0.004294095362909367,0.002945994804071317,0.000735694472711268
2024-07-11,811.98,812.93,800.5,811.5,44174760.0,375,-0.005455799403926265,-0.005849897780733526,-0.006157787137614279,-0.007487869159338967,0.0052896943869775725,0.002295570169996264,-0.005209487918421685,0.00464252553389044,0.0010732393323711342,0.0004561537608027688,0.10819680740766899,4779568,0.13993284853160493,0.21100836767421033,0.14030084147599217,0.06389282024395831,0.2328398384926016,0.884955752212393,0.5832662912308954,808.7135191116296,805.2538588713212,806.3297044724184,0.009224084419614975,0.5977473853580032,812.93,805.5,low_only,,10:16,False,False,814.0,-0.002481572481572436,-0.0030712530712531105,,,,838.8706525918394,843.6911177415592,downtrend,downtrend,-0.0006161429451633227,,0.003461196755564888,-0.002037173288846228,-0.0034492581942937584,0.0010735262664318679,0.0010735262664318679,-0.0038127244918872982,0.0035689992674585724
2024-07-12,811.0,819.2,805.58,813.78,56037222.0,375,-0.0036991368680641123,0.0036744759556104345,0.0023427866831071675,-0.006041923551171391,-0.0002457062827097012,0.015320679816400062,0.009186189889025975,-0.005705907508094632,-0.0006999447412047166,0.004418662058750744,0.05437071809162845,3046784,0.08388260217467597,0.44561084773260173,0.3610710038409827,0.23828372505689166,0.9062937062937118,0.6020558002936806,0.9750000000000054,810.4506179543195,811.7385035633968,812.1572446096636,0.00885448916408671,0.5249632892804681,814.65,807.5,high_then_low,09:32,09:56,False,False,811.5,-0.0006161429451633227,0.002809611829944547,,,,836.4810666307119,842.5181327320863,downtrend,downtrend,-0.0024945316916119564,,0.0020317603796453643,0.001900528744728458,0.007239230849661382,-0.0021209468949092702,0.007145058241058377,0.0017739472108819765,-0.0035849606131853617
2024-07-15,811.75,814.9,807.6,811.5,33372476.0,375,0.001847859562673193,0.0017000307976593465,-0.002426855558977592,-0.0011087157376039602,-0.0020045995105333336,0.0005919713880495614,-0.000517400677548463,0.0002095324960249556,0.0002465179341797352,0.0005178280810769209,0.06494166030713454,2167264,0.14047839902559223,0.32310446488897016,0.2607697433058308,0.12738976874236121,0.4380952380952398,0.534246575342466,0.5109589041095948,813.2020290252289,810.9827640530248,811.0638578951508,0.00388050508161375,0.43150684931506805,814.9,811.75,low_only,,09:36,False,True,813.78,-0.0024945316916119564,-0.002801740028017363,,,,834.1019174277869,841.3017353700437,downtrend,downtrend,-0.0013801601971658028,,0.003067835054910928,-0.0008012168735459513,0.0010899803152810694,-0.0010583235829434434,0.003098431814102076,0.002501247671205298,0.001267856078968399
2024-07-16,810.38,813.5,808.4,810.5,28947594.0,375,0.0013820676719564773,0.0028998741331227595,0.001443767121597217,0.0024309583158519388,-0.002743838667208065,-0.002917461685234213,-0.0004935955971272499,0.0006419911602755235,0.000802617768722591,8.637390027521619e-05,0.10747546065486478,3111156,0.15039488255915154,0.3831180581018236,0.3114069514723745,0.09634431103324166,0.8483754512635517,0.4117647058823556,0.14146341463415554,811.7512056376044,811.6357091029172,810.9458949368983,0.0034181495101064385,0.5431372549019547,813.15,810.38,low_then_high,10:34,09:40,False,False,811.5,-0.0013801601971658028,-0.0012322858903265343,,,,831.8541157679977,840.0938241790616,downtrend,downtrend,-0.008019740900678585,,0.0011204493184782116,0.0002681193862503761,-0.00026608817877882274,-0.0003352384357977467,0.0005185382508383629,0.0026317547468723834,0.0009772295960732702
2024-07-18,804.0,811.98,799.58,807.45,33714648.0,375,-0.0002736318407960958,0.000932835820895539,0.005261194029850813,0.007126865671641891,0.0033550792171481714,0.0009262346708160951,0.00805970149253743,-0.003738525318329855,-0.0017061681688365082,0.0006816210187137184,0.23397948571196708,7888536,0.27415940988023957,0.24201154346917697,0.18378581321685458,0.07657656695689066,0.8807495741056142,0.6346774193548402,0.8790322580645159,802.0923542577059,805.9290504065018,806.4290074958905,0.0073413542109608265,0.47338709677419477,805.45,799.58,high_only,09:32,,True,False,810.5,-0.008019740900678585,-0.0037631091918568504,,,,829.5299142662835,838.8136742112553,downtrend,downtrend,0.0006811567279707553,,-0.00232916414306672,-0.00016704829732960835,0.010399775095950803,-0.0007943852687906094,0.0072456109686152015,0.0010998841182251473,-0.0029441400495392456
2024-07-19,808.0,811.5,801.75,802.58,25992198.0,375,-0.0008663366336634226,0.0004950495049504955,-0.0007054455445545393,-0.0029084158415841888,-0.007199406234537298,-0.0021100974368521985,-0.005012376237623739,-0.0017040860750047182,-0.002733666343596952,-0.0013935548090083794,0.09202153661648776,2391842,0.13759567390183777,0.30967738857637206,0.22358386158800422,0.09263887571185785,0.5230769230769196,0.08512820512820933,0.21923474663909137,808.5220756917332,805.4564627461264,804.9511113986341,0.008074534161490732,0.6666666666666666,811.5,805.0,low_only,,09:52,False,True,807.45,0.0006811567279707553,-0.006031333209486678,,,,826.9632557647327,837.392745810814,downtrend,downtrend,0.007376211717212033,,0.0030045178747626355,-0.003399882512935659,-0.011141153465465958,-0.0020771537500662296,-0.010230292562153576,0.0038949320178861546,0.0003730676750615114
2024-07-22,808.5,825.5,806.33,821.0,53738130.0,375,0.000618429189857661,0.0018552875695732052,0.012405689548546706,0.01729128014842307,0.013580246913580174,-0.0037447719093474108,0.013481756338899142,0.001952648279228697,0.0034466743259429222,-0.001192243120270553,0.126989011340737,6824152,0.19919405457540112,0.25271698140594023,0.15487118736733116,0.0689083524119652,0.5948136142625581,0.7652582159624408,0.681794470526863,809.4268329368986,818.4880661083135,818.8728950374721,0.0076519539146502336,0.32185706833594013,812.5,806.33,high_only,09:32,,True,False,802.58,0.007376211717212033,0.022950983079568443,,,,826.3953266442819,836.7498930339193,downtrend,downtrend,0.003386114494518866,,-0.003265941853187515,0.0008856345172474356,0.0025996338831904,0.0002692855365107327,-0.0004056943999900531,0.0009696530523257696,0.0016833627427179643
2024-07-23,823.78,823.9,802.5,808.3,52019016.0,375,-0.007708368739226534,-0.006409478258758372,-0.010476097987326738,-0.011143751972613969,-0.01246182040317656,-0.00742695801620441,-0.01848794581077473,-0.00030919547337826536,-0.0034275287271293697,-0.0006181998021760338,0.07126097886972718,3706926,0.10847502382590243,0.30021121506796666,0.15510081928500916,0.05088835205956222,0.30769230769230654,0.2710280373831757,0.28271028037382995,818.4445363804584,812.7253354895694,812.0522331124708,0.009557652248498805,0.3644859813084095,823.9,816.1,low_only,,09:36,False,True,821.0,0.003386114494518866,-0.015468940316686997,,,,824.6719622019693,835.6342109541579,downtrend,downtrend,-0.00522083384881844,,0.0021618623016084193,-0.0014937583693206413,-0.005148785659919608,0.0013910254312179404,-0.0016111992625194027,-0.004915719889437731,-0.0017002209045962058
2024-07-24,804.08,810.5,794.03,804.18,61722522.0,375,0.0035071137200277658,0.003855337777335377,0.003569296587404347,0.006467018207143571,-0.0037166431279268553,-0.012331949387109575,-0.005944682121182043,0.006105342174402617,0.00218087559039426,0.002430724355857894,0.09245529532963673,5706574,0.13826473260441302,0.2756672839777999,0.16702642189507422,0.06978648733763666,0.6839285714285557,0.6162720097146303,0.31997571341833475,806.3309273304789,802.2706366807115,802.1282413233212,0.006970809734237804,0.3400121432908326,808.95,803.35,high_then_low,09:35,10:57,False,False,808.3,-0.00522083384881844,-0.005097117406903329,,,,822.7203467541627,834.4007124853674,downtrend,downtrend,-0.009550100723718535,,-0.0012849111797487156,0.00017795086510696834,-0.002327679132090754,0.002208048613972835,-0.00140952100799141,0.0036773869122284086,0.003897293560429782
2024-07-25,796.5,812.5,796.5,808.0,25533804.0,375,0.006465787821720026,0.010671688637790222,0.009516635279347208,0.011148775894538554,0.003726708074534235,0.007785144900543717,0.019020715630885032,-0.004497012258978583,-0.0010261736087929796,-0.0001237470610073732,0.15416974298071687,3936540,0.21650452083050375,0.2176451264370949,0.13191688946934815,0.062200994415089896,0.9444444444444444,0.71875,0.9468749999999986,801.5888766022956,806.221988182846,806.8215907085377,0.011299435028248483,0.5625,805.5,796.5,high_only,09:32,,True,False,804.18,-0.009550100723718535,0.004750180307891316,,,,821.318408968052,833.3653904271177,downtrend,downtrend,-0.0068069306930692575,0.829306747473658,-0.008630671101673815,0.0007118994509087706,0.007575022853004043,2.0479633004999442e-05,-0.0011005691046932498,0.009959789186881451,-0.004517491891983583
2024-07-26,802.5,810.88,798.23,808.15,43804010.0,375,0.0020934579439251255,-0.003576323987538932,-0.0015576323987538387,-0.0033644859813084516,0.010654927904155675,0.010815203800950357,0.007414330218068699,-0.0003710804626136932,-0.0011494537004994587,-0.001359283286994195,0.16066780187475987,7037894,0.22562509688039975,0.26770476036326357,0.20403657108104942,0.09938802406446351,0.10043041606887271,0.7841897233201562,0.8079051383399246,802.2453027785493,803.1867141508801,804.7309749384439,0.00872416857546976,0.5509881422924933,805.9,798.93,low_then_high,12:54,09:30,True,False,808.0,-0.0068069306930692575,0.00018564356435635254,0.019729462218548193,-0.18126819413135015,0.37579991466256435,820.0642747806186,832.3765515868387,downtrend,downtrend,-0.0008043061312874578,1.4826657374761523,0.00034200286708974126,0.002204857237029456,0.014750228776969632,0.0027498022886103257,0.017888593078025705,-0.005781181224568388,-0.003120882751224019
2024-07-29,807.5,815.93,799.15,802.5,50995910.0,375,0.0008668730650154277,0.0008668730650154277,0.0025758513931888327,0.00030959752321990663,-0.007052709725315576,-0.005657691117301189,-0.00534984520123849,-0.0008466346273562353,-0.0016794178018286754,0.0008980019456710231,0.1283134667074281,6543462,0.1634511473567194,0.2537498007193126,0.1789850205634138,0.07739185358198333,0.6074074074074107,0.19964243146603267,0.24016686531585096,807.7572503862125,807.0595660311108,806.0224393467369,0.008394478298719088,0.4022646007151377,810.85,804.1,high_then_low,10:49,12:18,False,True,808.15,-0.0008043061312874578,-0.00699127637196062,0.019732808406798544,0.043930546891478656,-0.27111423224457537,818.391486706274,831.204922112845,downtrend,downtrend,-0.0018691588785046953,1.2480208641080772,0.0036838452020480084,-0.0010002686092056567,-0.004766811127637438,0.0006666827798456065,-0.00043457704185823065,0.0018671416742210845,-0.0015133174072018418
2024-07-30,801.0,817.38,799.5,807.1,54583188.0,375,0.0012484394506866447,0.0,0.002159800249687871,0.002284644194756602,0.0076154806491886,0.016254997944770366,0.01857677902621724,-0.010761386478403634,-0.0050542406311637755,0.0009301171947664333,0.10389558044869054,5670952,0.1444996946678893,0.33513817478011726,0.2726337640813505,0.10601506090116979,0.4132231404958683,0.4250559284116345,0.9161073825503355,801.4288313108627,807.3337107245825,807.8794872958566,0.00454033771106932,0.2030201342281877,803.13,799.5,high_only,09:44,,True,False,802.5,-0.0018691588785046953,0.005732087227414251,0.019957302767900482,0.0,0.9308261362901358,817.3161070199623,830.2596310495961,downtrend,downtrend,-0.0001239003840912689,0.9258669933704685,-6.239696952003992e-05,-0.00014694396805081666,0.004512991457120474,-0.004432599242530477,-2.012805468409873e-06,0.00014694396805081666,-0.006328787235873157
2024-07-31,807.0,813.95,804.6,808.98,37815324.0,375,0.003568773234200684,0.006381660470879735,0.004684014869888342,0.007930607187112804,-0.0039032198485501324,-0.008568969756577394,-0.000706319702602265,0.003162084743871141,0.0030750154990701883,0.0013367991088006903,0.18038094821030753,6821164,0.23109351119138896,0.385185487237925,0.2947217376743883,0.11449882063684023,0.9566724436741766,0.46844919786096095,0.19572192513368158,809.425753044495,809.3422869302923,808.6913580076695,0.007153217708242954,0.6171122994652372,812.4,806.63,high_then_low,10:05,12:35,False,False,807.1,-0.0001239003840912689,0.00232932722091439,0.020261232438717754,0.3149690173182576,-0.03486064851872184,816.5221920656802,829.4251357143179,downtrend,downtrend,0.003053227521075952,1.1136561557859912,0.001843733520122015,0.0016133115278440524,0.0028991388974832777,0.0008193486478744738,0.00557145675076165,0.004768348943035683,0.002342736095996667
2024-08-01,811.45,825.03,808.98,823.83,26193760.0,375,0.00225522213321816,0.004190030192864569,0.0034875839546490983,0.003512231191077575,0.011020433208565938,0.0019034753776250302,0.005422392014295285,0.009781209781209776,0.009348198970840382,0.006880958200928822,0.11145906505976996,2919532,0.15960014904313088,0.3492854786788915,0.2615996328896653,0.13361625058792628,0.9437299035369741,0.9252336448598171,0.6856287425149717,812.2775654111686,814.9932579368941,816.2503283031276,0.007688694405300511,0.38753894080997164,815.2,808.98,high_only,10:15,,True,False,808.98,0.003053227521075952,0.018356448861529318,0.019897502293550737,0.21058071164151387,0.27251621506548657,817.2181737737106,829.2057186274818,downtrend,downtrend,-0.010111309372079269,0.4369044072015184,0.0020677120655903103,0.0008968896506125201,-0.0023131363372146385,0.0013194223372796632,0.001068885036810574,0.0032931405422520488,0.008461787443930113
2024-08-02,815.5,835.25,815.5,829.03,44112396.0,375,0.00402207234825247,0.011563458001226268,0.017020232985898165,0.01716738197424883,0.004970118676736135,0.002206148282097642,0.019411404046597136,-0.00276665102907403,6.0315086009232743e-05,-8.442889880599935e-05,0.11517646876401817,5080710,0.19805974719668368,0.22569383898349116,0.16456585128588344,0.0827517507777179,0.9199999999999952,0.6850632911392391,0.8015189873417742,819.4607525155604,829.245898476327,829.3493271835275,0.01256897608828944,0.5189873417721519,825.75,815.5,high_only,09:31,,True,False,823.83,-0.010111309372079269,0.0063119818409136386,0.01897976998455257,0.6092517459715077,1.022741796259695,818.3431096047858,829.198827700914,downtrend,downtrend,-0.01083193611811395,0.8295012357514704,-0.008677917299848015,0.0019363427326637428,-0.0008532010165800408,-0.002761644632053195,-0.012259057826121689,0.009627115268562525,-5.006397020834719e-06
2024-08-05,820.05,823.0,800.5,808.03,41327688.0,375,-0.0014877141637703595,-0.002463264435095369,-0.00518261081641358,-0.0037802573013839824,-0.012224490544356592,-0.010710569802313441,-0.014450338394000228,-0.0002103439742638935,-0.0009520276953510765,0.0012763320941759915,0.1731611020679405,7156348,0.22416492304142444,0.19685412839934333,0.12538165696566428,0.07061890323988121,0.26911764705881464,0.33466666666666545,0.34222222222222426,819.5450490930102,812.1582981456077,811.398154105144,0.008331291350159198,0.3022222222222202,823.0,816.2,low_only,,09:36,False,True,829.03,-0.01083193611811395,-0.025330808294030338,0.01896669553877459,-0.12987314685679385,-0.7618795991351609,817.3609086900443,828.3686775949957,downtrend,downtrend,0.008625917354553758,1.2579796345883982,-0.01605703770731748,-0.003551023851112056,-0.011301143693023596,0.0009821792726878442,-0.026221231646858634,0.001087759416016687,-0.0011925232469517377
2024-08-06,815.0,816.48,796.65,801.35,45113230.0,375,-0.002208588957055113,-0.0033128834355828918,-0.003742331288343448,-0.0058895705521472275,-0.013480241290163675,-0.014033571957541402,-0.019840490797545907,0.003154613622422753,0.0026274632467939707,-0.0001247738474016158,0.08587228181178781,3873976,0.11122892331140997,0.25797713885704926,0.20041992116281632,0.08084094178137988,0.23020257826887391,0.23701462430660797,0.10993444276349265,813.7150219619326,805.3867901628303,804.0297085447735,0.006695024967634522,0.27382753403933696,816.48,811.05,low_only,,09:52,False,True,808.03,0.008625917354553758,-0.008267019788869123,0.01820474227043019,-0.18197914512439872,-1.0898528802449814,815.8360602433735,827.3091216108782,downtrend,downtrend,0.008922443376801592,0.6809874132566254,0.005739695157950697,0.005332815209684982,-0.006320832911324237,-0.00016225020229276854,-0.0007795674336223968,-0.008645698645267874,0.0033168638247155213
2024-08-07,808.5,815.0,801.1,814.55,42344376.0,375,-0.00012368583797162103,-0.001941867656153451,-0.0026592455163882978,-0.006765615337043895,0.009443198294771582,0.011207551399075921,0.00436611008039578,0.0031033336206789386,0.0056172839506172245,0.00314039408866984,0.05309385123540373,2248226,0.07122003639869436,0.2989644244609957,0.2257336842087365,0.09680071799853657,0.15660377358489327,0.9676258992805722,0.8814516129032234,808.1471578835936,807.8701260885132,808.9554808750362,0.006574866641855692,0.38129496402877433,811.4,806.1,low_then_high,10:37,09:33,True,False,801.35,0.008922443376801592,0.016472203157172238,0.018589356006401957,-0.10446126565571688,0.23487150813035926,815.7135783154332,826.8087639006477,downtrend,downtrend,-0.003130562887483812,0.4182099474481248,0.01066656125627019,-0.0010024949154776586,-0.00024907984552946516,0.0013136573001666374,0.01174216339582368,-0.0009393727406757924,0.0017896763205123012
2024-08-08,812.0,826.65,809.63,820.1,33971376.0,375,0.002955665024630516,-0.00027093596059113434,0.0027093596059113434,-0.0015640394088669574,0.010249082263667608,0.01433276183192933,0.01274630541871935,-0.0027360612877728174,-0.0010718896928061383,-0.001375984803282826,0.0932463259657189,3167706,0.12208642946932735,0.2505174944930108,0.19141514903605905,0.08346155893126024,0.2759689922480558,0.6151586368977696,0.7473560517038802,813.9553397674323,818.6865691827495,819.3825585353583,0.00796296296296295,0.37896592244418636,816.45,810.0,low_then_high,10:30,10:13,True,False,814.55,-0.003130562887483812,0.006813578049229774,0.018651807338654815,-0.014525989662655097,0.683381786402187,816.1313327615824,826.5456751202302,downtrend,downtrend,0.007194244604316502,0.6425185983600057,-0.002743134452658391,-0.0011382123879571937,-0.003703314218788334,-0.0024856418481916664,-0.00890593351908775,0.0008672764273660594,-0.000250419439581151
2024-08-09,826.0,831.28,822.9,825.0,26639670.0,375,-0.00024213075060541822,0.003208232445520487,0.003970944309927393,0.001815980629539915,-0.004404754721535009,0.0010271903323262332,0.002845036319612637,-0.0040441842216454305,-0.003418576277738228,0.0005700217093373983,0.11011615384124503,2933458,0.16642120566808824,0.23042830485512772,0.16614327429731673,0.07838122619386802,0.9426229508196686,0.25059665871122005,0.6503579952267361,825.9836233732794,828.3362743697063,827.7935899638895,0.0074128083606757045,0.7279236276849673,829.0,822.9,high_only,09:32,,False,False,820.1,0.007194244604316502,0.00597488111205946,0.01910934759324774,0.16788812019171764,0.1488819179058696,816.9759677366698,826.485060409633,downtrend,downtrend,0.00121212121212122,0.6731118981086512,0.01195707652279987,8.611198248242857e-05,-0.0008795723924982513,-4.1041805182717717e-05,0.011025491001589227,0.0031221204630380583,-0.004003142416462713
