Date,Family,Variant,SignalTime,Direction,NiftyFromOpen,HDFCVWAPDistance,EntryTime,EntryPrice,Stop,Target,ExitTime,ExitPrice,ExitReason,GrossReturn,NetReturn,Sample
2026-06-22,trend_pullback,nifty_10bp_hdfc_15m,10:16,1,0.0019766371035319086,3.946088689787963e-05,10:17,785.7,783.6,789.9000000000001,15:14,786.65,time,0.0012091128929616612,0.00020911289296166122,Holdout
2026-06-25,trend_pullback,nifty_10bp_hdfc_15m,09:46,1,0.0013512477280595014,0.000591158025873284,09:47,798.8,797.0,802.3999999999999,10:10,797.0,stop,-0.0022533800701051154,-0.0032533800701051154,Holdout
2026-06-29,trend_pullback,nifty_10bp_hdfc_15m,09:47,1,0.0010847091337911063,1.2706813126373007e-05,09:48,798.45,793.3,808.7500000000002,15:14,798.9,time,0.0005635919594213501,-0.0004364080405786499,Holdout
2026-07-01,trend_pullback,nifty_10bp_hdfc_15m,10:22,1,0.004805911878364544,0.001078390633008297,10:23,798.8,796.05,804.3,10:38,796.05,stop,-0.003442663995994022,-0.004442663995994022,Holdout
2026-07-03,trend_pullback,nifty_10bp_hdfc_15m,11:12,-1,-0.002071739625404856,-0.00023379297933778798,11:13,803.7,804.95,801.2,12:13,804.95,stop,-0.0015553067064826287,-0.0025553067064826287,Holdout
2026-07-09,trend_pullback,nifty_10bp_hdfc_15m,10:03,1,0.005691850248339403,0.001201553238542763,10:04,817.9,816.25,821.1999999999999,10:11,816.25,stop,-0.0020173615356400276,-0.0030173615356400276,Holdout
2026-07-10,trend_pullback,nifty_10bp_hdfc_15m,10:13,1,0.003589681944231371,3.259425057189347e-06,10:14,823.4,822.0,826.1999999999999,10:57,826.1999999999999,target,0.0034005343696865697,0.0024005343696865697,Holdout
2026-07-13,trend_pullback,nifty_10bp_hdfc_15m,09:46,1,0.001965523265971658,0.00029132298407419377,09:47,813.95,811.0,819.8500000000001,10:29,819.8500000000001,target,0.007248602494010825,0.006248602494010825,Holdout
2026-07-20,trend_pullback,nifty_10bp_hdfc_15m,13:24,1,0.0018458002360475234,4.234613513576235e-05,13:25,780.9,779.2,784.2999999999998,13:51,779.2,stop,-0.0021769752849275514,-0.0031769752849275515,Holdout
2026-07-23,trend_pullback,nifty_10bp_hdfc_15m,09:56,1,0.001125172278933828,1.3675851669114891e-05,09:57,747.05,744.9,751.3499999999999,12:45,744.9,stop,-0.002877986747874983,-0.0038779867478749832,Holdout
2026-07-24,trend_pullback,nifty_10bp_hdfc_15m,11:03,-1,-0.0017281921377820808,-8.078080774609475e-05,11:04,740.7,742.0,738.1000000000001,12:24,742.0,stop,-0.0017550965303090305,-0.0027550965303090305,Holdout
2026-07-28,trend_pullback,nifty_10bp_hdfc_15m,10:48,1,0.0024529384158105128,0.00042066731998158247,10:49,736.2,733.2,742.2,15:14,734.6,time,-0.0021733224667210838,-0.0031733224667210838,Holdout
2026-08-03,trend_pullback,nifty_10bp_hdfc_15m,12:16,1,0.0013327798735995877,0.00028186258719764545,12:17,753.9,753.4,754.9,12:18,753.4,stop,-0.0006632179334129518,-0.0016632179334129518,Holdout
2026-08-05,trend_pullback,nifty_10bp_hdfc_15m,10:26,-1,-0.00303820148200995,-0.00021286027135269947,10:27,738.85,739.9,736.7500000000001,10:47,739.9,stop,-0.00142112742775935,-0.00242112742775935,Holdout
2026-08-06,trend_pullback,nifty_10bp_hdfc_15m,11:21,1,0.0010734142283186365,0.00023889548555744433,11:22,735.5,733.55,739.4000000000001,15:14,734.0,time,-0.0020394289598911763,-0.0030394289598911764,Holdout
2026-08-07,trend_pullback,nifty_10bp_hdfc_15m,10:02,1,0.0029830187987236467,3.9359116026815855e-05,10:03,734.75,733.8,736.6500000000001,10:30,733.8,stop,-0.001292956788023214,-0.002292956788023214,Holdout
2026-08-11,trend_pullback,nifty_10bp_hdfc_15m,10:58,-1,-0.004081366912036977,-2.700715875381121e-06,10:59,727.9,728.45,726.7999999999998,11:32,728.45,stop,-0.0007555982964693175,-0.0017555982964693176,Holdout
2026-08-12,trend_pullback,nifty_10bp_hdfc_15m,09:48,-1,-0.002837885050332112,-0.00042103145765259864,09:49,726.3,727.6,723.6999999999998,10:55,723.6999999999998,target,0.0035797879664052346,0.0025797879664052345,Holdout
2026-08-13,trend_pullback,nifty_10bp_hdfc_15m,10:09,-1,-0.003863848458553587,-6.612098429970015e-05,10:10,727.1,728.65,724.0000000000001,12:40,728.65,stop,-0.002131756292119258,-0.003131756292119258,Holdout
2026-08-14,trend_pullback,nifty_10bp_hdfc_15m,11:01,-1,-0.0022145234977567485,-0.0004389351169954425,11:02,726.95,727.85,725.1500000000001,11:52,727.85,stop,-0.001238049384414408,-0.002238049384414408,Holdout
