Date,combined_proxy,Direction,nasdaq_return,dow_return,vix_close,nifty_gap,gap,r15,opening15_rvol20,r_after15,NetReturn
2024-09-12,bullish_agreement,1,0.02171097287436141,0.003062329568261024,13.630000114440918,0.0043223334589088,0.005763688760807,0.0027220630372493,4.418432049999832,0.0415773681954565,0.0405773681954565
2024-10-21,bullish_agreement,1,0.006310213953266919,0.0008524556930371574,13.039999961853027,0.0037606610719291,0.0103484171208132,0.016969696969697,0.9527045556762213,-0.0572109654350416,-0.0582109654350416
2025-04-04,bearish_agreement,-1,-0.05968060766968586,-0.03977212280620279,13.600000381469727,-0.0022029464408644,-0.0052776875608964,-0.0124887764264141,1.38209357607849,-0.0395933212101172,0.0385933212101172
2025-12-09,bearish_agreement,-1,-0.0013669645376993556,-0.004497299999014381,11.130000114440918,-0.0025334711253701,-0.0069713400464755,-0.0031201248049922,1.6476633932204732,0.0485133020344288,-0.0495133020344288
2026-03-13,bearish_agreement,-1,-0.0177913392525737,-0.01559385380178191,21.520000457763672,-0.0074811701675383,0.0007432432432432,-0.0094524340017554,5.943349211479103,-0.0334673846363573,0.0324673846363573
2026-05-20,bearish_agreement,-1,-0.008432862066224178,-0.006485557342904236,18.68000030517578,-0.0063097830231041,-0.0001220256253813,-0.0054918232853307,0.4183698174114799,0.0500674929439195,-0.051067492943919504
