name,strength_atr,position_min,volume_quantile,target_r,volume_cutoff,Trades,WinRate,ProfitFactor,Expectancy,MaxDrawdown
opening_drive,0.25,0.7,0.25,2.0,0.6186224572028226,24,0.2916666666666667,0.532384451275711,-0.0027239647277008624,-0.09085327718267122
opening_drive,0.25,0.7,0.5,1.5,0.986510608084909,12,0.3333333333333333,0.6029403039597573,-0.0022647821338100116,-0.03413504470358042
opening_drive,0.25,0.7,0.5,2.0,0.986510608084909,12,0.25,0.43552070967298345,-0.003567970973273817,-0.053859707465429785
opening_drive,0.25,0.7,0.75,1.5,1.602919081014634,4,0.25,0.9936878700125518,-2.3706875174500652e-05,-0.0022629577779557097
opening_drive,0.25,0.7,0.75,2.0,1.602919081014634,4,0.25,1.3471052733136384,0.0013036457429141113,-0.0022629577779557097
opening_drive,0.25,0.8,0.25,1.5,0.6186224572028226,10,0.2,0.18204644971389616,-0.004934217441624289,-0.053690665525848336
opening_drive,0.25,0.8,0.25,2.0,0.6186224572028226,10,0.2,0.18204644971389616,-0.004934217441624289,-0.053690665525848336
opening_drive,0.25,0.8,0.5,1.5,0.986510608084909,5,0.0,0.0,-0.008675153322904472,-0.03413504470358031
opening_drive,0.25,0.8,0.5,2.0,0.986510608084909,5,0.0,0.0,-0.008675153322904472,-0.03413504470358031
opening_drive,0.25,0.8,0.75,1.5,1.602919081014634,2,0.0,0.0,-0.0066820763510396786,-0.0006050552922589603
opening_drive,0.25,0.8,0.75,2.0,1.602919081014634,2,0.0,0.0,-0.0066820763510396786,-0.0006050552922589603
opening_drive,0.25,0.9,0.25,1.5,0.6186224572028226,4,0.25,0.23483414078671314,-0.004263482498987059,-0.011508757297748029
opening_drive,0.25,0.9,0.25,2.0,0.6186224572028226,4,0.25,0.23483414078671314,-0.004263482498987059,-0.011508757297748029
opening_drive,0.25,0.9,0.5,1.5,0.986510608084909,1,0.0,0.0,-0.008839721254355393,0.0
opening_drive,0.25,0.9,0.5,2.0,0.986510608084909,1,0.0,0.0,-0.008839721254355393,0.0
opening_drive,0.25,0.9,0.75,1.5,1.602919081014634,0,,,,
opening_drive,0.25,0.9,0.75,2.0,1.602919081014634,0,,,,
opening_drive,0.35,0.7,0.25,1.5,0.6186224572028226,5,0.4,0.34316200335994634,-0.004622788091885055,-0.022228089321768563
opening_drive,0.35,0.7,0.25,2.0,0.6186224572028226,5,0.4,0.34316200335994634,-0.004622788091885055,-0.022228089321768563
opening_drive,0.35,0.7,0.5,1.5,0.986510608084909,3,0.3333333333333333,0.26721773966479223,-0.005784328033849835,-0.010844134536505234
opening_drive,0.35,0.7,0.5,2.0,0.986510608084909,3,0.3333333333333333,0.26721773966479223,-0.005784328033849835,-0.010844134536505234
opening_drive,0.35,0.7,0.75,1.5,1.602919081014634,0,,,,
opening_drive,0.35,0.7,0.75,2.0,1.602919081014634,0,,,,
opening_drive,0.35,0.8,0.25,1.5,0.6186224572028226,3,0.3333333333333333,0.2571390307120983,-0.005535030298127001,-0.010844134536505234
opening_drive,0.35,0.8,0.25,2.0,0.6186224572028226,3,0.3333333333333333,0.2571390307120983,-0.005535030298127001,-0.010844134536505234
opening_drive,0.35,0.8,0.5,1.5,0.986510608084909,1,0.0,0.0,-0.010844134536505234,0.0
opening_drive,0.35,0.8,0.5,2.0,0.986510608084909,1,0.0,0.0,-0.010844134536505234,0.0
opening_drive,0.35,0.8,0.75,1.5,1.602919081014634,0,,,,
opening_drive,0.35,0.8,0.75,2.0,1.602919081014634,0,,,,
opening_drive,0.35,0.9,0.25,1.5,0.6186224572028226,1,0.0,0.0,-0.011508757297748029,0.0
opening_drive,0.35,0.9,0.25,2.0,0.6186224572028226,1,0.0,0.0,-0.011508757297748029,0.0
opening_drive,0.35,0.9,0.5,1.5,0.986510608084909,0,,,,
opening_drive,0.35,0.9,0.5,2.0,0.986510608084909,0,,,,
opening_drive,0.35,0.9,0.75,1.5,1.602919081014634,0,,,,
opening_drive,0.35,0.9,0.75,2.0,1.602919081014634,0,,,,
