Date,Direction,SignalTime,Opening15Return,Opening15RVOL,Gap,NiftyDayReturn,EntryTime,EntryPrice,Stop,Target,ExitTime,ExitPrice,ExitReason,GrossReturn,NetReturn
2025-05-28,1,09:36,0.0031668346048652207,0.24756197517647452,0.0011529038766393551,-0.0032430539059574714,09:37,699.6,692.0,711.0,12:10,692.0,stop,-0.010863350485992074,-0.011863350485992075
2025-07-10,1,09:30,0.006695930362324187,0.7868328571040485,7.44047619047894e-05,-0.004574969614740465,09:31,679.2,671.5,690.7500000000001,10:52,671.5,stop,-0.011336866902238008,-0.012336866902238008
2025-08-04,1,09:30,0.002366231585375189,0.6610309046369741,0.004215851602023646,0.006297780210522852,09:31,656.6,649.0,668.0,10:48,649.0,stop,-0.011574779165397509,-0.01257477916539751
2026-05-26,1,10:02,0.005530591081921887,0.5871157006318217,0.0,-0.004829541910777224,10:03,874.05,864.2,888.8249999999998,12:41,888.8249999999998,target,0.01690406727303917,0.01590406727303917
2026-06-17,1,09:30,0.003613177470775719,0.9243542710348054,0.0016499015381339355,0.0036236715982496115,09:31,948.3,937.0,965.2499999999999,15:02,965.2499999999999,target,0.017874090477696836,0.016874090477696835
2026-06-25,1,10:35,0.00810267007450105,0.6205439559371816,0.0026717557251909607,0.001657425202441054,10:36,930.4,919.45,946.8249999999998,12:55,946.8249999999998,target,0.017653697334479634,0.016653697334479634
