Date,Open,High,Low,Close,Volume,Bars,r5,r15,r30,r60,r_after15,r_mid,r_to1430,r_close60,r_close30,r_close15,opening15_volume_share,opening15_volume,opening30_volume_share,closing60_volume_share,closing30_volume_share,closing15_volume_share,opening15_close_position,day_close_position,position_1430,vwap_0929,vwap_1429,vwap_close,opening_range_pct,opening_range_share,or_high,or_low,break_type,first_high_break,first_low_break,close_above_or,close_below_or,PrevClose,gap,daily_return,atr20_pct,r15_atr,r_to1430_atr,ema20,ema50,trend_regime,prior_trend_regime,next_gap,opening15_rvol20,nifty_gap,nifty_r15,nifty_r_to1430,nifty_r_close60,nifty_daily_return,r15_relative_nifty,close60_relative_nifty
2021-06-17,77.2,82.0,77.2,80.0,1455051.0,375,0.02849740932642497,0.03626943005181338,0.05375647668393779,0.05699481865284972,0.0,-0.02083333333333315,0.03497409326424883,0.0012515644555692873,0.007556675062972307,0.0062893081761006275,0.1260038307935598,183342,0.18901468058507914,0.24474468592509815,0.14401831963278264,0.06427197397204634,0.7466666666666659,0.583333333333333,0.5625000000000009,79.20508648682062,80.30994056366696,80.11024143941808,0.04857512953367871,0.7812500000000004,80.95,77.2,high_only,09:31,,False,False,81.5,-0.052760736196318936,-0.018404907975460127,,,,83.62963194946393,84.46791732648794,downtrend,downtrend,0.0,,,,,,,,
2021-06-18,80.0,82.5,76.35,82.4,1671613.0,375,0.00812500000000016,0.0024999999999999467,-0.01750000000000007,-0.012499999999999956,0.027431421446383997,0.010126582278481067,-0.0025000000000000577,0.03258145363408538,0.022332506203474045,0.017912291537986347,0.037277767042969874,62314,0.08396680332110362,0.30911999368274834,0.260739776491329,0.18698705980391395,0.14285714285714432,0.9837398373983749,0.6831683168316822,80.66508007831305,78.25590573021475,79.1605326412274,0.01750000000000007,0.22764227642276494,81.4,80.0,low_then_high,15:14,09:36,True,False,80.0,0.0,0.030000000000000027,,,,83.51252414475307,84.38682252937076,downtrend,downtrend,-0.027912621359223455,,,,,,,,
2021-06-21,80.1,82.1,78.9,79.3,845164.0,375,-0.009363295880149836,-0.0012484394506865337,-0.00561797752808979,0.004993757802746579,-0.008750000000000036,0.003726708074534235,0.008739076154806513,-0.01856435643564358,-0.002515723270440251,-0.008750000000000036,0.0879213975039164,74308,0.14203633850944905,0.21195767921965442,0.15943296212332755,0.1266274947820778,0.7586206896551745,0.12499999999999778,0.5937499999999994,79.43540197556118,80.36294173141656,80.23616438150864,0.018377693282636054,0.45312499999999806,80.35,78.9,high_only,09:52,,False,False,82.4,-0.027912621359223455,-0.03762135922330112,,,,83.11133136906231,84.18733929292485,downtrend,downtrend,0.021437578814627933,,,,,,,,
2021-06-22,81.0,81.2,79.5,79.85,624817.0,375,-0.00864197530864197,-0.011111111111111183,-0.011111111111111183,-0.0030864197530864335,-0.003121098626716612,-0.0068111455108358365,-0.00987654320987652,-0.004364089775561242,-0.001250781738586726,0.0012539184952977678,0.1092912004634957,68287,0.15917780726196631,0.11992151301901197,0.0922190017237047,0.038608104452983835,0.0833333333333284,0.20588235294117277,0.4117647058823539,80.32872679524165,80.18473825579026,80.15284229889177,0.015000000000000124,0.705882352941177,81.2,80.0,low_only,,09:30,False,True,79.3,0.021437578814627933,0.0069356872635559785,,,,82.80072838153256,84.01724755594739,downtrend,downtrend,0.01314965560425807,,,,,,,,
2021-06-23,80.9,80.9,78.6,79.3,751618.0,375,-0.022249690976514302,-0.022249690976514302,-0.022249690976514302,-0.026576019777503124,0.0025284450063212116,0.007619047619047636,-0.019159456118665208,-0.000630119722747291,0.0025284450063212116,0.0037974683544304,0.06040701526573339,45403,0.15587971549377477,0.1603726893182441,0.10349938399559351,0.05032077464882427,0.052631578947365275,0.30434782608695626,0.3260869565217375,79.58380393366076,79.11905963173128,79.1068842151199,0.024050632911392533,0.8260869565217375,80.9,79.0,low_only,,09:35,False,False,79.85,0.01314965560425807,-0.006887914840325582,,,,82.46732567852946,83.83225745571416,downtrend,downtrend,0.0025220680958386588,,,,,,,,
2021-06-24,79.5,80.5,76.5,78.7,1941260.0,375,0.0,0.0037735849056603765,0.0062893081761006275,-0.004402515723270328,-0.013784461152882121,-0.006948831332912353,-0.01132075471698124,0.0012722646310434627,0.004467134652201832,-0.0025348542458808465,0.022012507340593224,42732,0.07724158536208442,0.059014248477792776,0.0347583528223937,0.01866107579613241,0.8421052631578893,0.5500000000000007,0.5249999999999986,79.54337147804924,78.66125740726346,78.66673367640946,0.012025316455696267,0.2375000000000007,79.95,79.0,high_then_low,09:30,11:17,False,True,79.3,0.0025220680958386588,-0.007566204287515643,,,,82.10853275676475,83.63099245745086,downtrend,downtrend,-0.03430749682337997,,,,,,,,
2021-06-25,76.0,79.0,76.0,78.5,1226665.0,375,0.02763157894736845,0.03026315789473677,0.03289473684210531,0.025657894736842213,0.0025542784163474774,0.007055805003207238,0.03289473684210531,0.0,0.0031948881789136685,-0.0012722646310431296,0.11614580998072008,142472,0.17675975103227043,0.1746882808264685,0.07786151883358537,0.05208186424166337,0.7796610169491508,0.8333333333333334,0.8333333333333334,78.05766045258015,77.87362007649946,77.97229054659037,0.03881578947368425,0.9833333333333343,78.95,76.0,high_only,09:34,,False,False,78.7,-0.03430749682337997,-0.0025412960609911828,,,,81.7648629704062,83.42977706696259,downtrend,downtrend,-0.0286624203821656,,,,,,,,
2021-06-28,76.25,78.6,76.25,78.4,1529216.0,375,0.009836065573770592,0.01901639344262307,0.020327868852459074,0.011147540983606374,0.009009009009009139,0.009727626459143934,0.020983606557376966,0.0070648683365448495,0.00512820512820511,0.00191693290734829,0.08659927701515024,132429,0.1254172072486817,0.14149145706034988,0.11544216121201975,0.09036525906085209,0.8285714285714302,0.9148936170212812,0.914285714285711,77.52365280011679,77.4949101379066,77.57734086180979,0.022950819672131084,0.7446808510638316,78.0,76.25,high_only,14:50,,True,False,78.5,-0.0286624203821656,-0.00127388535031836,,,,81.44439983036752,83.23253090747386,downtrend,downtrend,-0.017219387755102122,,,,,,,,
2021-06-29,77.05,79.5,77.0,79.1,1728486.0,375,0.005840363400389403,0.012329656067488592,0.022063595068137598,0.024659312134977407,0.014102564102564052,0.0006333122229258414,0.025308241401687193,0.0012658227848101333,0.0012658227848101333,0.0006325110689435753,0.054916267762654715,94922,0.07260747266683097,0.10474137482166473,0.04704521760662221,0.03485767313128368,0.5,0.8399999999999977,0.8,77.49978578903381,78.57640236812325,78.62409570186479,0.025974025974025983,0.8,79.0,77.0,high_only,09:46,,True,False,78.4,-0.017219387755102122,0.008928571428571175,,,,81.2211236560468,83.07047087188664,downtrend,downtrend,-0.0012642225031604948,,,,,,,,
2021-06-30,79.0,80.5,78.4,79.1,771784.0,374,0.006329113924050667,0.009493670886076,0.0012658227848101333,0.0012658227848101333,-0.008150470219435824,-0.004424778761061843,-0.0031645569620253333,0.004444444444444473,0.0025348542458807355,0.0012658227848101333,0.06539264872036736,50469,0.12731671037492356,0.3638427331999627,0.25712375483295846,0.07858286774537954,0.625,0.3333333333333288,0.1666666666666644,79.55011591273852,79.05192820015644,79.0450922797052,0.02547770700636942,0.952380952380955,80.5,78.5,low_only,,14:01,False,False,79.1,-0.0012642225031604948,0.0,,,,81.01911187928043,82.91476613181266,downtrend,downtrend,0.008849557522123908,,,,,,,,
2021-07-01,79.8,80.2,78.05,79.65,1824256.0,373,-0.016290726817042578,-0.013157894736842035,-0.00877192982456143,-0.003759398496240518,0.011428571428571566,-0.0012578616352200145,-0.005012531328320691,0.0031486146095718315,0.00759013282732468,0.006953223767383276,0.017303492492281785,31566,0.05908326462952568,0.08958062903452146,0.07069731441201235,0.03096495228739826,0.40000000000000163,0.7441860465116299,0.6279069767441884,78.87533105239814,79.5241906896799,79.50594971319812,0.022421524663677195,0.8139534883720909,79.8,78.05,high_only,10:24,,False,False,79.1,0.008849557522123908,0.006953223767383276,,,,80.88872027172992,82.78673608742785,downtrend,downtrend,-0.012554927809165117,0.25360939044083974,,,,,,,
2021-07-02,78.65,81.7,78.65,81.6,922667.0,375,0.005721551176096407,0.006357279084551859,0.011443102352193257,0.010807374443738027,0.030953885028426997,0.007547169811320753,0.018436109345200125,0.01872659176029967,0.020000000000000018,0.020000000000000018,0.032005046240951504,29530,0.06014954474366158,0.3708965423061625,0.3496852060385816,0.18692334287451487,0.2941176470588255,0.9672131147540955,0.7073170731707271,79.3706947736765,79.76218752135543,80.06170872048091,0.021614748887476054,0.5573770491803247,80.35,78.65,high_only,12:15,,True,False,79.65,-0.012554927809165117,0.02448210922787175,0.04339486088162599,0.14649843219669412,0.4248454533704068,80.95646119823184,82.74019741733265,downtrend,downtrend,-0.012867647058823484,0.2634231630404724,,,,,,,
2021-07-05,80.55,82.5,80.05,81.1,1892949.0,375,0.005586592178770999,0.0,0.0006207324643079382,0.0018621973929238145,0.006828057107386654,0.008054522924411334,0.009931719428926122,-0.003073140749846326,0.0024721878862792313,-0.0018461538461539417,0.02045432814090607,38719,0.03153069628394637,0.4187291892174591,0.22837170996154676,0.18451368737351084,0.2325581395348831,0.42857142857142694,0.5306122448979574,80.99050810540908,81.32425168466754,81.16996315449244,0.026858213616489657,0.8775510204081646,82.2,80.05,high_only,12:50,,False,False,81.6,-0.012867647058823484,-0.006127450980392135,0.04404922945927631,0.0,0.22546863023127425,80.97013156030499,82.67587594998628,downtrend,downtrend,0.0012330456226881115,0.3662635330397726,,,,,,,
2021-07-06,81.2,82.4,79.0,79.35,820807.0,374,0.012931034482758674,0.008004926108374333,-0.0024630541871921707,-0.010467980295566615,-0.030543677458766072,-0.00435594275046669,-0.014778325123152691,-0.008125000000000049,0.0018939393939392257,-0.004391468005018884,0.06449506400408378,52938,0.08892833516283365,0.4358844405566717,0.3954340058016074,0.3163666976524323,0.6071428571428507,0.10294117647058638,0.17241379310344793,81.77798021585001,80.64720518468926,80.3078756841336,0.01728395061728394,0.4117647058823539,82.4,81.0,low_only,,09:45,False,True,81.1,0.0012330456226881115,-0.02157829839704073,0.04410331968662538,0.18150393587723238,-0.3350841893118154,80.81583331646641,82.54544944214368,downtrend,downtrend,0.007561436672967936,0.577298676655816,,,,,,,
2021-07-07,79.95,80.95,78.15,79.25,591925.0,375,-0.011882426516572897,-0.0056285178236398226,-0.012507817385866149,-0.008755472170106304,-0.0031446540880503138,0.004416403785488798,-0.004377736085053319,-0.0043969849246230375,0.0018963337547408532,0.0012634238787112562,0.07466655403978545,44197,0.11405330067153778,0.1421953794821979,0.07531021666596274,0.04345314017823204,0.7297297297297289,0.39285714285714124,0.5178571428571394,79.02881530420618,79.58157556647944,79.52877830806268,0.023672424824056293,0.6607142857142844,80.0,78.15,high_only,11:59,,False,False,79.35,0.007561436672967936,-0.001260239445494582,0.04428773253931269,-0.1270897718379143,-0.09884760031838058,80.6667063339458,82.41621613068706,downtrend,downtrend,-0.003154574132492094,0.5430107196609024,,,,,,,
2021-07-08,79.0,80.1,77.25,78.0,634855.0,375,0.0006329113924050667,0.009493670886076,0.0012658227848101333,0.012658227848101333,-0.021943573667711602,-0.03125,-0.01898734177215189,0.006451612903225712,0.0,-0.002557544757033292,0.03454489607863213,21931,0.091721731734018,0.16370037252600989,0.07373652251301478,0.054284836694993344,0.833333333333328,0.26315789473684265,0.08771929824561421,79.58811879683249,78.82118823797533,78.6609621094581,0.0113924050632912,0.3157894736842132,79.9,79.0,low_then_high,09:49,09:41,False,True,79.25,-0.003154574132492094,-0.01577287066246058,0.042750747234793905,0.2220702911679005,-0.4441405823357984,80.41273430214144,82.24303118438561,downtrend,downtrend,0.0,0.3075984431431677,,,,,,,
2021-07-09,78.0,78.85,77.05,77.95,301007.0,375,-0.0064102564102563875,-0.0064102564102563875,0.002564102564102555,-0.0032051282051281937,0.005806451612903274,0.0,-0.0032051282051281937,0.0025723472668810476,0.0006418485237482674,-0.0006410256410256387,0.09004109538980822,27103,0.12613992365626048,0.17262057028574088,0.1210171192032079,0.060829150152654256,0.2285714285714318,0.500000000000004,0.38888888888889106,78.0070176733203,77.67315941703106,77.69157965318637,0.022697795071335847,0.9722222222222238,78.85,77.1,low_only,,14:05,False,False,78.0,0.0,-0.0006410256410256387,0.041080104490314406,-0.15604284579577335,-0.07802142289788667,80.17818817812797,82.07467702029207,downtrend,downtrend,0.0006414368184732844,0.4150504207471612,,,,,,,
2021-07-12,78.0,78.95,76.55,77.0,1016304.0,375,0.007692307692307665,0.0,0.005769230769230749,-0.0038461538461538325,-0.012820512820512775,-0.009009009009009028,-0.012820512820512775,0.0,-0.006451612903225823,-0.009646302250803873,0.022959665611864168,23334,0.03584360585021804,0.10043746752940065,0.06595073914891607,0.03190580771107857,0.34482758620689585,0.18750000000000075,0.18750000000000075,78.1727514928145,77.66272642485266,77.61736419417805,0.01870967741935492,0.6041666666666664,78.95,77.5,low_only,,10:01,False,True,77.95,0.0006414368184732844,-0.01218729955099429,0.04038666000376647,0.0,-0.31744424568204277,79.87550358973482,81.87567007831983,downtrend,downtrend,0.014285714285714235,0.404921389650505,,,,,,,
2021-07-13,78.1,78.4,76.0,77.0,1518839.0,375,-0.007682458386683688,-0.006402048655569814,-0.006402048655569814,-0.015364916773367376,-0.0077319587628865705,0.007802340702210531,-0.007682458386683688,-0.006451612903225823,-0.010282776349614386,-0.006451612903225823,0.007036295486223359,10687,0.03082946908790201,0.04793200595981536,0.02898134693670626,0.016726591824413252,0.3599999999999909,0.4166666666666657,0.6249999999999986,77.83144162689874,77.11171362716607,77.1244194743485,0.01620220349967605,0.5208333333333321,78.4,77.15,low_only,,09:38,False,True,77.0,0.014285714285714235,0.0,0.03951757178273673,-0.1620051123274369,-0.19440613479292201,79.60164610499817,81.68446733015043,downtrend,downtrend,0.010389610389610393,0.2066978057578307,,,,,,,
2021-07-14,77.8,77.9,74.4,74.5,622070.0,375,-0.00835475578406164,-0.003856041131105381,-0.01285347043701801,-0.010282776349614386,-0.03870967741935483,0.0,-0.010282776349614386,-0.03246753246753242,-0.03246753246753242,-0.03183885640025996,0.028225119359557606,17558,0.08730367965020014,0.5123908884852187,0.4520230842188178,0.4129470959859823,0.555555555555552,0.028571428571426947,0.454545454545453,77.32137866879296,76.99893058206712,76.31323211214175,0.011688311688311748,0.2571428571428588,77.9,77.0,low_only,,09:42,False,True,77.0,0.010389610389610393,-0.03246753246753242,0.037731045336524424,-0.10219809964747131,-0.27252826572659117,79.11577504737929,81.40272351328179,downtrend,downtrend,0.01342281879194629,0.36628004005340453,,,,,,,
2021-07-15,75.5,79.25,73.0,77.5,1535159.0,375,-0.001986754966887494,-0.01059602649006619,-0.011258278145695244,-0.008609271523178919,0.03748326639892907,-0.004676018704074747,-0.013245033112582738,0.04026845637583887,0.03333333333333344,-0.01898734177215189,0.05035243906331527,77299,0.09132474225796806,0.4177358827326681,0.2865996290937942,0.11958175016398953,0.1379310344827603,0.72,0.508474576271186,74.98877087672543,74.11154217774136,75.26109926289935,0.01946308724832213,0.23200000000000046,75.95,74.5,low_then_high,15:08,09:31,True,False,74.5,0.01342281879194629,0.04026845637583887,0.03735515577582027,-0.28365633257310424,-0.3545704157163803,78.96189170953365,81.24967553236877,downtrend,downtrend,-0.012903225806451646,1.725424107142857,,,,,,,
2021-07-16,76.5,78.95,76.05,77.0,395405.0,375,0.013071895424836555,0.0,0.007843137254901933,0.013071895424836555,0.006535947712418277,-0.009677419354838679,0.0032679738562091387,0.0032573289902280145,0.0,-0.0006489292667098967,0.11325855768136468,44783,0.16933776760536665,0.23409415662422073,0.15014731730757072,0.09361287793528154,0.0,0.32758620689655205,0.2413793103448281,77.4799261624575,77.09001198640885,77.06520369410273,0.03202614379084978,0.8448275862068959,78.95,76.5,low_only,,12:27,False,False,77.5,-0.012903225806451646,-0.006451612903225823,0.03860500137222987,0.0,0.08465156689671623,78.77504488005425,81.08302158992294,downtrend,downtrend,-0.009740259740259716,0.9996205357142857,,,,,,,
2021-07-19,76.25,76.75,74.1,76.0,1630577.0,375,-0.00983606557377048,-0.003278688524590123,-0.009180327868852478,-0.009180327868852478,0.0,-0.0019854401058900795,-0.011147540983606485,0.007957559681697646,0.024949426837491462,0.009296148738379806,0.01725094859059094,28129,0.02816487660503,0.12601060851465462,0.07960065670005158,0.05730057519516098,0.5714285714285714,0.7169811320754723,0.32500000000000284,75.85821631293919,75.37855074507856,75.34633181996313,0.023333333333333428,0.6603773584905647,76.75,75.0,low_only,,11:16,False,False,77.0,-0.009740259740259716,-0.012987012987012991,0.03663221911416535,-0.08950286397807343,-0.3043097375254515,78.51075489147766,80.88368740992597,downtrend,downtrend,-0.006578947368421018,0.6322544391998202,,,,,,,
2021-07-20,75.5,75.85,71.7,74.2,1567994.0,375,-0.018543046357615944,-0.02119205298013238,-0.026490066225165587,-0.024503311258278093,0.004059539918809252,0.006788866259334725,-0.01788079470198667,0.0006743088334457692,0.002702702702702675,-0.0006734006734006037,0.04625400352297267,72526,0.09336770421315388,0.08156982743556417,0.04877378357315143,0.029853430561596537,0.0,0.6024096385542181,0.5903614457831344,74.2270172076221,72.87719449368895,72.97541866656802,0.02638700947225958,0.4698795180722874,75.85,73.9,low_only,,09:30,False,False,76.0,-0.006578947368421018,-0.023684210526315752,0.03639154958951525,-0.5823344490457755,-0.4913446913823723,78.10020680657502,80.62158202130142,downtrend,downtrend,-0.0026954177897574594,1.668626120167033,,,,,,,
2021-07-22,74.0,77.8,73.7,77.65,950378.0,375,0.007432432432432412,0.0,0.006756756756756799,0.0013513513513512265,0.04932432432432443,0.03373819163292846,0.035135135135135,0.013707571801566676,0.0025823111684959432,0.0,0.06899149601526972,65568,0.07766067817226409,0.3666372748527428,0.19492770245102475,0.08446113020292978,0.13953488372092945,0.9634146341463435,0.878787878787877,74.5331660769481,75.24508575691023,76.00546315957084,0.029172320217096148,0.5243902439024377,75.85,73.7,high_only,13:27,,True,False,74.2,-0.0026954177897574594,0.046495956873315425,0.038022514612412975,0.0,0.9240613224372237,78.05732996785359,80.5050493930151,downtrend,downtrend,0.018673535093367555,1.5085414533699917,,,,,,,
2021-07-23,79.1,80.6,76.8,76.95,1197451.0,374,0.017699115044247815,0.0,-0.007585335018963302,0.0037926675094817064,-0.02718078381795186,-0.023929471032745675,-0.020227560050568805,-0.007096774193548372,0.0006501950585175997,0.0,0.2911025169297115,348581,0.3582050539019968,0.13592205443061972,0.03535426501794228,0.025688733818753334,0.4117647058823523,0.03947368421052784,0.07462686567164192,79.84372235817023,79.07344846593492,78.81169684605048,0.03267136450992947,0.6710526315789471,80.6,78.05,low_only,,12:05,False,True,77.65,0.018673535093367555,-0.009014810045074095,0.03934511747120986,0.0,-0.5141059768183431,77.95186997091514,80.36563569132824,downtrend,downtrend,-0.012345679012345734,8.019901298761058,,,,,,,
2021-07-26,76.0,78.1,75.0,76.1,524294.0,374,0.001315789473684159,0.007236842105263097,0.009868421052631637,0.015131578947368496,-0.005878510777269752,-0.008425145819831559,0.006578947368421018,-0.005228758169934733,-0.00846905537459286,-0.005228758169934733,0.09534726699142085,49990,0.12306835477804438,0.11682948879826967,0.07643421439116221,0.05639011699542623,0.7749999999999986,0.35483870967741815,0.4838709677419364,75.984349869974,77.0446648352954,76.97284246370677,0.026666666666666616,0.6451612903225818,77.0,75.0,high_only,09:49,,False,False,76.95,-0.012345679012345734,-0.011046133853151452,0.03926992638760566,0.18428458545690535,0.1675314413244599,77.77550140225657,80.19835586029576,downtrend,downtrend,-0.0013140604467805073,1.123623286131715,,,,,,,
2021-07-27,76.0,78.5,75.95,77.5,2819512.0,373,0.026315789473684292,0.001315789473684159,0.0026315789473685403,0.0052631578947368585,0.018396846254927768,0.008507853403141308,0.013815789473684115,0.005840363400389403,0.006493506493506551,0.0,0.010290078566787444,29013,0.019961965049270936,0.08713280879811826,0.0752488373874628,0.06134217552541007,0.04999999999999716,0.6078431372549016,0.4313725490196061,76.70477544548994,77.6681996226132,77.61568932850795,0.026315789473684292,0.784313725490197,78.0,76.0,low_then_high,11:28,10:28,False,False,76.1,-0.0013140604467805073,0.018396846254927768,0.03937824933861346,0.03341411809269856,0.35084823997334613,77.74926317347023,80.09253798342141,downtrend,downtrend,0.0,0.652124072825354,,,,,,,
