Date,Close,Return
2021-06-01,13736.48046875,
2021-06-02,13756.330078125,0.0014450287626555092
2021-06-03,13614.509765625,-0.010309458387126047
2021-06-04,13814.490234375,0.014688774858050868
2021-06-07,13881.7197265625,0.004866592327830599
2021-06-08,13924.91015625,0.0031113169361038917
2021-06-09,13911.75,-0.0009450801550839882
2021-06-10,14020.330078125,0.007804918728772536
2021-06-11,14069.419921875,0.003501332955533787
2021-06-14,14174.1396484375,0.007443073498693664
2021-06-15,14072.8603515625,-0.0071453576292487275
2021-06-16,14039.6796875,-0.0023577768295566237
2021-06-17,14161.349609375,0.008666146563395483
2021-06-18,14030.3798828125,-0.009248392997500465
2021-06-21,14141.48046875,0.007918572901479237
2021-06-22,14253.26953125,0.00790504662839453
2021-06-23,14271.73046875,0.0012952072125995695
2021-06-24,14369.7099609375,0.006865284655006576
2021-06-25,14360.3896484375,-0.0006486082548177174
2021-06-28,14500.509765625,0.009757403567579814
2021-06-29,14528.330078125,0.0019185747914842732
2021-06-30,14503.9501953125,-0.0016780925737093222
2021-07-01,14522.3798828125,0.0012706667667650162
2021-07-02,14639.330078125,0.008053101231080717
2021-07-06,14663.6396484375,0.0016605657624200187
2021-07-07,14665.0595703125,9.683284021178018e-05
2021-07-08,14559.7802734375,-0.007178920506270892
2021-07-09,14701.919921875,0.009762485818334499
2021-07-12,14733.240234375,0.0021303552642399914
2021-07-13,14677.650390625,-0.0037730901597803346
2021-07-14,14644.9501953125,-0.0022278903259194127
2021-07-15,14543.1298828125,-0.006952588512905256
2021-07-16,14427.240234375,-0.00796868689005259
2021-07-19,14274.98046875,-0.010553630711868212
2021-07-20,14498.8798828125,0.01568474398635078
2021-07-21,14631.9501953125,0.009177971924420714
2021-07-22,14684.599609375,0.0035982499502607013
2021-07-23,14836.990234375,0.010377581211183262
2021-07-26,14840.7099609375,0.00025070627558165803
2021-07-27,14660.580078125,-0.0121375515919806
2021-07-28,14762.580078125,0.006957432752077386
2021-07-29,14778.259765625,0.0010621237898131852
2021-07-30,14672.6796875,-0.0071442835489050616
2021-08-02,14681.0703125,0.0005718536203818125
2021-08-03,14761.2900390625,0.005464160640535676
2021-08-04,14780.5302734375,0.0013034249936207942
2021-08-05,14895.1201171875,0.0077527559316279415
2021-08-06,14835.759765625,-0.003985221407782014
2021-08-09,14860.1796875,0.00164601761290184
2021-08-10,14788.08984375,-0.00485120942451589
2021-08-11,14765.1396484375,-0.0015519377793203892
2021-08-12,14816.259765625,0.003462216978957544
2021-08-13,14822.900390625,0.00044819847282950853
2021-08-16,14793.759765625,-0.0019659192352415866
2021-08-17,14656.1796875,-0.009299872399218145
2021-08-18,14525.91015625,-0.008888368867441265
2021-08-19,14541.7900390625,0.0010932108653904926
2021-08-20,14714.66015625,0.011887815511235633
2021-08-23,14942.650390625,0.01549408766183169
2021-08-24,15019.7998046875,0.005163034136896005
2021-08-25,15041.8603515625,0.0014687643751494228
2021-08-26,14945.8095703125,-0.006385565282822414
2021-08-27,15129.5,0.012290430225497584
2021-08-30,15265.8896484375,0.009014815323540093
2021-08-31,15259.240234375,-0.00043557330857424414
2021-09-01,15309.3798828125,0.003285854843843916
2021-09-02,15331.1796875,0.0014239508624365182
2021-09-03,15363.51953125,0.0021094165230068906
2021-09-07,15374.330078125,0.0007036504137616362
2021-09-08,15286.6396484375,-0.005703691103410624
2021-09-09,15248.25,-0.002511320298010933
2021-09-10,15115.490234375,-0.008706557514796764
2021-09-13,15105.580078125,-0.0006556291656001356
2021-09-14,15037.759765625,-0.004489752273612702
2021-09-15,15161.5302734375,0.008230648031459342
2021-09-16,15181.919921875,0.001344827868280607
2021-09-17,15043.9697265625,-0.009086478918501784
2021-09-20,14713.900390625,-0.021940308438318068
2021-09-21,14746.400390625,0.0022087957059100383
2021-09-22,14896.849609375,0.010202436849988672
2021-09-23,15052.240234375,0.010431106514105393
2021-09-24,15047.7001953125,-0.0003016188282812804
2021-09-27,14969.9697265625,-0.0051656045602379574
2021-09-28,14546.6796875,-0.028275944894625926
2021-09-29,14512.4404296875,-0.0023537507216799813
2021-09-30,14448.580078125,-0.004400386817909885
2021-10-01,14566.7001953125,0.00817520590596521
2021-10-04,14255.48046875,-0.02136514944288126
2021-10-05,14433.830078125,0.01251095042120598
2021-10-06,14501.91015625,0.004716702202846257
2021-10-07,14654.01953125,0.010488919967170274
2021-10-08,14579.5400390625,-0.00508252988394553
2021-10-11,14486.2001953125,-0.006402111692132784
2021-10-12,14465.919921875,-0.0013999719156209123
2021-10-13,14571.6396484375,0.00730819243666847
2021-10-14,14823.4296875,0.017279458258460334
2021-10-15,14897.33984375,0.004986036147378581
2021-10-18,15021.8095703125,0.008355164604418874
2021-10-19,15129.08984375,0.007141634497185745
2021-10-20,15121.6796875,-0.0004897952438996933
2021-10-21,15215.7001953125,0.00621759683814882
2021-10-22,15090.2001953125,-0.008248059464175173
2021-10-25,15226.7099609375,0.009046252790430476
2021-10-26,15235.7099609375,0.0005910666206350168
2021-10-27,15235.83984375,8.524894004491301e-06
2021-10-28,15448.1201171875,0.013932955164567495
2021-10-29,15498.3896484375,0.0032540872849680103
2021-11-01,15595.919921875,0.0062929295010552
2021-11-02,15649.599609375,0.0034419058169636862
2021-11-03,15811.580078125,0.010350454503191608
2021-11-04,15940.3095703125,0.008141469198615692
2021-11-05,15971.58984375,0.0019623378893316445
2021-11-08,15982.3603515625,0.0006743541449454327
2021-11-09,15886.5400390625,-0.005995379305199555
2021-11-10,15622.7099609375,-0.01660714526110052
2021-11-11,15704.2802734375,0.005221265241686979
2021-11-12,15860.9599609375,0.009976877944862572
2021-11-15,15853.849609375,-0.0004482926367641582
2021-11-16,15973.8603515625,0.007569817119782218
2021-11-17,15921.5703125,-0.003273475409930282
2021-11-18,15993.7099609375,0.004530938030708143
2021-11-19,16057.4404296875,0.0039847207999677
2021-11-22,15854.759765625,-0.012622227368676908
2021-11-23,15775.1396484375,-0.005021843179240482
2021-11-24,15845.23046875,0.004443118848677985
2021-11-26,15491.66015625,-0.0223139898909841
2021-11-29,15782.830078125,0.01879526912792029
2021-11-30,15537.6904296875,-0.01553204635822969
2021-12-01,15254.0498046875,-0.018255005548189707
2021-12-02,15381.3203125,0.008343391390618793
2021-12-03,15085.4697265625,-0.019234407705369105
2021-12-06,15225.150390625,0.009259285033501596
2021-12-07,15686.919921875,0.03032939047579708
2021-12-08,15786.990234375,0.006379219948745574
2021-12-09,15517.3701171875,-0.017078626969719846
2021-12-10,15630.599609375,0.007296951180025157
2021-12-13,15413.2802734375,-0.01390345484936839
2021-12-14,15237.6396484375,-0.0113954084973521
2021-12-15,15565.580078125,0.021521734156584316
2021-12-16,15180.4296875,-0.024743722282876468
2021-12-17,15169.6796875,-0.0007081485979841817
2021-12-20,14980.9404296875,-0.012441874957189958
2021-12-21,15341.08984375,0.02404050772065003
2021-12-22,15521.8896484375,0.011785329890441787
2021-12-23,15653.3701171875,0.008470648337796538
2021-12-27,15871.259765625,0.013919663740542099
2021-12-28,15781.7197265625,-0.005641646623189445
2021-12-29,15766.2197265625,-0.000982148984303155
2021-12-30,15741.5595703125,-0.001564113444927684
2021-12-31,15644.9697265625,-0.00613597676383737
2022-01-03,15832.7998046875,0.012005780861697346
2022-01-04,15622.7197265625,-0.013268662568625578
2022-01-05,15100.169921875,-0.033448068827544475
2022-01-06,15080.8603515625,-0.0012787651008169254
2022-01-07,14935.900390625,-0.009612181106264384
2022-01-10,14942.830078125,0.0004639618180870553
2022-01-11,15153.4501953125,0.014095062052256635
2022-01-12,15188.3896484375,0.0023057094374328013
2022-01-13,14806.8095703125,-0.025123142542254673
2022-01-14,14893.75,0.005871651774452147
2022-01-18,14506.900390625,-0.025973956147712918
2022-01-19,14340.259765625,-0.011486990364095284
2022-01-20,14154.01953125,-0.012987228782384785
2022-01-21,13768.919921875,-0.02720779129382689
2022-01-24,13855.1298828125,0.0062611999653316985
2022-01-25,13539.2900390625,-0.02279587751406098
2022-01-26,13542.1201171875,0.00020902706987113717
2022-01-27,13352.7802734375,-0.013981551050466057
2022-01-28,13770.5703125,0.03128861783890824
2022-01-31,14239.8798828125,0.03408061973195786
2022-02-01,14346.0,0.007452318282233916
2022-02-02,14417.5498046875,0.004987439334134924
2022-02-03,13878.8203125,-0.03736623070394007
2022-02-04,14098.009765625,0.01579308962791215
2022-02-07,14015.669921875,-0.0058405296292791675
2022-02-08,14194.4501953125,0.012755742282319904
2022-02-09,14490.3701171875,0.020847579004696026
2022-02-10,14185.6396484375,-0.021029860954935087
2022-02-11,13791.150390625,-0.027809056735481952
2022-02-14,13790.919921875,-1.6711350646736456e-05
2022-02-15,14139.759765625,0.025294892996708285
2022-02-16,14124.08984375,-0.0011082169806798658
2022-02-17,13716.7197265625,-0.02884222075150311
2022-02-18,13548.0703125,-0.012295170961021396
2022-02-22,13381.51953125,-0.012293321292873194
2022-02-23,13037.490234375,-0.025709284814148692
2022-02-24,13473.58984375,0.03344965952305512
2022-02-25,13694.6201171875,0.01640470550170625
2022-02-28,13751.400390625,0.004146173676350395
2022-03-01,13532.4599609375,-0.015921318808865603
2022-03-02,13752.01953125,0.01622466062683925
2022-03-03,13537.9404296875,-0.015567102786323672
2022-03-04,13313.4404296875,-0.016583024660655976
2022-03-07,12830.9599609375,-0.03624010422385804
2022-03-08,12795.5498046875,-0.0027597433362587243
2022-03-09,13255.5498046875,0.03594999879032046
2022-03-10,13129.9599609375,-0.009474510344760545
2022-03-11,12843.8095703125,-0.021793698646173865
2022-03-14,12581.2197265625,-0.02044485651336314
2022-03-15,12948.6201171875,0.02920228710808659
2022-03-16,13436.5498046875,0.03768198333754036
2022-03-17,13614.7802734375,0.013264600759922862
2022-03-18,13893.83984375,0.02049681043012841
2022-03-21,13838.4599609375,-0.003985930702764762
2022-03-22,14108.8203125,0.019536881439528697
2022-03-23,13922.599609375,-0.013198885448984954
2022-03-24,14191.83984375,0.0193383593530696
2022-03-25,14169.2998046875,-0.0015882393904287362
2022-03-28,14354.900390625,0.013098783178834283
2022-03-29,14619.6396484375,0.018442430849983316
2022-03-30,14442.26953125,-0.012132317995023678
2022-03-31,14220.51953125,-0.015354234978109282
2022-04-01,14261.5,0.0028817842175135056
2022-04-04,14532.5498046875,0.019005700991305163
2022-04-05,14204.169921875,-0.02259616428127298
2022-04-06,13888.8203125,-0.022201199444210284
2022-04-07,13897.2998046875,0.000610526451974458
2022-04-08,13711.0,-0.013405467774730062
2022-04-11,13411.9599609375,-0.02181022821548395
2022-04-12,13371.5703125,-0.0030114650323394
2022-04-13,13643.58984375,0.020343125369180592
2022-04-14,13351.080078125,-0.0214393549626527
2022-04-18,13332.3603515625,-0.0014021132712079831
2022-04-19,13619.66015625,0.021549057864598486
2022-04-20,13453.0703125,-0.012231571260869711
2022-04-21,13174.650390625,-0.020695641619913663
2022-04-22,12839.2900390625,-0.025454971602217213
2022-04-25,13004.849609375,0.012894760520932191
2022-04-26,12490.740234375,-0.039532127663313155
2022-04-27,12488.9296875,-0.00014495112707713087
2022-04-28,12871.5302734375,0.03063517815465322
2022-04-29,12334.6396484375,-0.04171148368488564
2022-05-02,12536.01953125,0.016326369359157544
2022-05-03,12563.759765625,0.002212842306591023
2022-05-04,12964.8603515625,0.0319252033961146
2022-05-05,12317.6904296875,-0.04991723044645091
2022-05-06,12144.66015625,-0.014047298430269972
2022-05-09,11623.25,-0.0429332850439349
2022-05-10,11737.669921875,0.0098440558256081
2022-05-11,11364.240234375,-0.03181463527135442
2022-05-12,11370.9599609375,0.0005913045152083907
2022-05-13,11805.0,0.03817092317214654
2022-05-16,11662.7900390625,-0.012046587118805574
2022-05-17,11984.51953125,0.027585979950759842
2022-05-18,11418.150390625,-0.04725839355913897
2022-05-19,11388.5,-0.0025967770269819113
2022-05-20,11354.6201171875,-0.002974920561311878
2022-05-23,11535.26953125,0.015909771722706134
2022-05-24,11264.4501953125,-0.023477503945948386
2022-05-25,11434.740234375,0.015117474542464926
2022-05-26,11740.650390625,0.026752698354298943
2022-05-27,12131.1298828125,0.03325876158439245
2022-05-31,12081.3896484375,-0.0041002144775873495
2022-06-01,11994.4599609375,-0.007195338452745226
2022-06-02,12316.900390625,0.026882446624324485
2022-06-03,12012.73046875,-0.024695330174669516
2022-06-06,12061.3701171875,0.004049008555051747
2022-06-07,12175.23046875,0.009440084373188107
2022-06-08,12086.26953125,-0.0073067148690396655
2022-06-09,11754.23046875,-0.027472419148148797
2022-06-10,11340.01953125,-0.03523930712446288
2022-06-13,10809.23046875,-0.04680671501819644
2022-06-14,10828.349609375,0.001768779070838944
2022-06-15,11099.150390625,0.0250085000040583
2022-06-16,10646.099609375,-0.040818510003493014
2022-06-17,10798.349609375,0.014301012162795113
2022-06-21,11069.2998046875,0.0250918154268005
2022-06-22,11053.080078125,-0.0014652893000179912
2022-06-23,11232.1904296875,0.01620456472734455
2022-06-24,11607.6201171875,0.03342444110524623
2022-06-27,11524.5498046875,-0.007156532662280779
2022-06-28,11181.5400390625,-0.029763398261811846
2022-06-29,11177.8896484375,-0.0003264658188628644
2022-06-30,11028.740234375,-0.013343253400551203
2022-07-01,11127.849609375,0.008986463811260226
2022-07-05,11322.240234375,0.01746884005659366
2022-07-06,11361.849609375,0.003498369066551321
2022-07-07,11621.349609375,0.0228395911688426
2022-07-08,11635.3095703125,0.001201234056863676
2022-07-11,11372.599609375,-0.02257868253095774
2022-07-12,11264.73046875,-0.009485002930735176
2022-07-13,11247.580078125,-0.0015224856620029703
2022-07-14,11251.1904296875,0.00032098918500000906
2022-07-15,11452.419921875,0.01788517343520679
2022-07-18,11360.0498046875,-0.008065554513161488
2022-07-19,11713.150390625,0.031082661784792576
2022-07-20,11897.650390625,0.01575152660446255
2022-07-21,12059.6103515625,0.013612768540006925
2022-07-22,11834.1103515625,-0.018698779929550824
2022-07-25,11782.669921875,-0.004346793139435978
2022-07-26,11562.5703125,-0.01867994358107039
2022-07-27,12032.419921875,0.040635394784761525
2022-07-28,12162.58984375,0.010818266210801841
2022-07-29,12390.6904296875,0.018754277573103773
2022-08-01,12368.98046875,-0.0017521187427524954
2022-08-02,12348.759765625,-0.0016347914184267065
2022-08-03,12668.16015625,0.02586497726792847
2022-08-04,12720.580078125,0.004137926994010943
2022-08-05,12657.5498046875,-0.004954984210656432
2022-08-08,12644.4599609375,-0.0010341530511025487
2022-08-09,12493.9296875,-0.011904840056636057
