Symbol,SpecId,Family,Parameters,Trades,WinRate,ProfitFactor,Expectancy,MaxDrawdown,DevelopmentScore
LT,206,opening_range_breakout,"{""gap_alignment"": false, ""latest"": ""10:00"", ""position"": 0.7, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""stop_mode"": ""opposite_boundary"", ""target_r"": 1.0}",46,0.6304347826086957,1.6597146751175598,0.001316892842495542,-0.019383353282506288,12.492196729663938
LT,207,opening_range_breakout,"{""gap_alignment"": true, ""latest"": ""10:00"", ""position"": 0.7, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""stop_mode"": ""opposite_boundary"", ""target_r"": 1.0}",28,0.6785714285714286,2.5682835688146937,0.0022193108512289952,-0.011424135771277544,16.41642947002304
LT,208,opening_range_breakout,"{""gap_alignment"": false, ""latest"": ""10:00"", ""position"": 0.7, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""stop_mode"": ""opposite_boundary"", ""target_r"": 1.0}",13,0.46153846153846156,0.7295548916737372,-0.0007854014328050669,-0.01650434164134984,-inf
LT,209,opening_range_breakout,"{""gap_alignment"": true, ""latest"": ""10:00"", ""position"": 0.7, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""stop_mode"": ""opposite_boundary"", ""target_r"": 1.0}",9,0.5555555555555556,1.610444574110319,0.0010215710028026468,-0.004225806451612857,-inf
LT,210,opening_range_breakout,"{""gap_alignment"": false, ""latest"": ""10:00"", ""position"": 0.7, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""stop_mode"": ""opposite_boundary"", ""target_r"": 1.5}",46,0.5434782608695652,1.7058570167601406,0.0016554277979298206,-0.02522683826567762,13.144780058039986
LT,211,opening_range_breakout,"{""gap_alignment"": true, ""latest"": ""10:00"", ""position"": 0.7, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""stop_mode"": ""opposite_boundary"", ""target_r"": 1.5}",28,0.6071428571428571,2.595794087976809,0.0026484155386741364,-0.011951140921639625,17.16579021649888
LT,212,opening_range_breakout,"{""gap_alignment"": false, ""latest"": ""10:00"", ""position"": 0.7, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""stop_mode"": ""opposite_boundary"", ""target_r"": 1.5}",13,0.38461538461538464,0.6155426230302351,-0.0012090540198334253,-0.019582127499085278,-inf
LT,213,opening_range_breakout,"{""gap_alignment"": true, ""latest"": ""10:00"", ""position"": 0.7, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""stop_mode"": ""opposite_boundary"", ""target_r"": 1.5}",9,0.5555555555555556,1.670837297773067,0.0011226374351876892,-0.004271182623546532,-inf
LT,214,opening_range_breakout,"{""gap_alignment"": false, ""latest"": ""11:30"", ""position"": 0.7, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""stop_mode"": ""midpoint"", ""target_r"": 1.0}",124,0.5564516129032258,0.7025167404338898,-0.0007671517912383787,-0.10342045253247356,6.47577936371125
LT,215,opening_range_breakout,"{""gap_alignment"": true, ""latest"": ""11:30"", ""position"": 0.7, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""stop_mode"": ""midpoint"", ""target_r"": 1.0}",60,0.6333333333333333,0.8719995903750761,-0.0002797136916878488,-0.044963073131482734,6.270340532325335
LT,216,opening_range_breakout,"{""gap_alignment"": false, ""latest"": ""11:30"", ""position"": 0.7, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""stop_mode"": ""midpoint"", ""target_r"": 1.0}",54,0.5,0.602272116938121,-0.0012215621356473972,-0.06129914839032935,3.646985936362895
LT,217,opening_range_breakout,"{""gap_alignment"": true, ""latest"": ""11:30"", ""position"": 0.7, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""stop_mode"": ""midpoint"", ""target_r"": 1.0}",29,0.5517241379310345,0.6377597926613469,-0.0010224250447154254,-0.03585074083882278,2.9727572467421632
LT,218,opening_range_breakout,"{""gap_alignment"": false, ""latest"": ""11:30"", ""position"": 0.7, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""stop_mode"": ""midpoint"", ""target_r"": 1.5}",124,0.47580645161290325,0.798812442956176,-0.0005987919989234675,-0.10703401917157884,7.467482942480776
LT,219,opening_range_breakout,"{""gap_alignment"": true, ""latest"": ""11:30"", ""position"": 0.7, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""stop_mode"": ""midpoint"", ""target_r"": 1.5}",60,0.55,0.9582964801597279,-0.00010853268309004142,-0.05071786387302668,6.969980238740452
LT,220,opening_range_breakout,"{""gap_alignment"": false, ""latest"": ""11:30"", ""position"": 0.7, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""stop_mode"": ""midpoint"", ""target_r"": 1.5}",54,0.4444444444444444,0.6972388246241233,-0.0010139820945079664,-0.06681281137878903,4.296496769042192
LT,221,opening_range_breakout,"{""gap_alignment"": true, ""latest"": ""11:30"", ""position"": 0.7, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""stop_mode"": ""midpoint"", ""target_r"": 1.5}",29,0.4827586206896552,0.6833800699558618,-0.0010189013936819156,-0.04677137086739913,3.1505606899754452
LT,222,opening_range_breakout,"{""gap_alignment"": false, ""latest"": ""11:30"", ""position"": 0.7, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""stop_mode"": ""opposite_boundary"", ""target_r"": 1.0}",47,0.6170212765957447,1.6172441108755864,0.0012375680157591744,-0.019383353282506288,12.217886942712488
LT,223,opening_range_breakout,"{""gap_alignment"": true, ""latest"": ""11:30"", ""position"": 0.7, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""stop_mode"": ""opposite_boundary"", ""target_r"": 1.0}",28,0.6785714285714286,2.5682835688146937,0.0022193108512289952,-0.011424135771277544,16.41642947002304
LT,224,opening_range_breakout,"{""gap_alignment"": false, ""latest"": ""11:30"", ""position"": 0.7, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""stop_mode"": ""opposite_boundary"", ""target_r"": 1.0}",14,0.42857142857142855,0.6857545627955368,-0.0009015423314699714,-0.01887591751490969,-inf
LT,225,opening_range_breakout,"{""gap_alignment"": true, ""latest"": ""11:30"", ""position"": 0.7, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""stop_mode"": ""opposite_boundary"", ""target_r"": 1.0}",9,0.5555555555555556,1.610444574110319,0.0010215710028026468,-0.004225806451612857,-inf
LT,226,opening_range_breakout,"{""gap_alignment"": false, ""latest"": ""11:30"", ""position"": 0.7, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""stop_mode"": ""opposite_boundary"", ""target_r"": 1.5}",47,0.5319148936170213,1.668561598529379,0.0015689000998012346,-0.027577380937539142,12.868807255846868
LT,227,opening_range_breakout,"{""gap_alignment"": true, ""latest"": ""11:30"", ""position"": 0.7, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""stop_mode"": ""opposite_boundary"", ""target_r"": 1.5}",28,0.6071428571428571,2.595794087976809,0.0026484155386741364,-0.011951140921639625,17.16579021649888
LT,228,opening_range_breakout,"{""gap_alignment"": false, ""latest"": ""11:30"", ""position"": 0.7, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""stop_mode"": ""opposite_boundary"", ""target_r"": 1.5}",14,0.35714285714285715,0.5812585007961608,-0.001294934019424876,-0.021946281679806834,-inf
LT,229,opening_range_breakout,"{""gap_alignment"": true, ""latest"": ""11:30"", ""position"": 0.7, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""stop_mode"": ""opposite_boundary"", ""target_r"": 1.5}",9,0.5555555555555556,1.670837297773067,0.0011226374351876892,-0.004271182623546532,-inf
