Symbol,Date,Direction,SignalTime,Opening15Return,Opening15RVOL,Gap,NiftyDayReturn,EntryTime,EntryPrice,Stop,Target,ExitTime,ExitPrice,ExitReason,GrossReturn,NetReturn,Sample
M&M,2025-06-02,1,09:54,0.008633431873152242,1.5866518517875512,0.003302999662959216,-0.0018717166633316351,09:55,3006.0,2984.95,3037.5750000000003,13:47,3037.5750000000003,target,0.010503992015968189,0.009503992015968188,Development
M&M,2025-06-04,1,09:30,0.009030902105021221,0.6858683337881532,0.0010190664036817676,0.0029993805627097636,09:31,3077.4,3058.8,3105.3,12:21,3058.8,stop,-0.006044063170208558,-0.007044063170208558,Development
M&M,2025-06-05,1,09:33,-0.002014294996751098,1.297340700263456,0.008849557522123908,0.006058020477815562,09:34,3078.8,3065.75,3098.3750000000005,10:39,3065.75,stop,-0.004238664414707105,-0.005238664414707105,Development
M&M,2025-06-11,1,09:35,0.006158833063208968,1.0598792769664087,0.0031867845993756028,0.001406850925612213,09:36,3104.2,3093.45,3120.325,10:01,3120.325,target,0.005194575091811204,0.004194575091811204,Development
M&M,2025-06-20,1,09:36,0.006483870967741945,1.6032742939679756,0.0035610229847846675,0.01354027327063978,09:37,3128.7,3109.65,3157.2749999999996,09:55,3157.2749999999996,target,0.009133186307412,0.008133186307412,Development
M&M,2025-06-23,-1,09:31,-0.004931091161967327,1.1649085931817191,-0.00824477256340328,-0.004818628574846162,09:32,3145.0,3165.2,3114.7000000000003,15:14,3136.0,time,0.002861685214626375,0.001861685214626375,Development
M&M,2025-07-01,1,09:40,0.0048306148055208276,0.8920476304585898,0.002894173902101338,0.0010016681400923932,09:41,3204.7,3186.6,3231.8499999999995,10:31,3186.6,stop,-0.005647954566730062,-0.006647954566730062,Development
M&M,2025-07-08,-1,09:34,-0.0015238095238095939,0.8369390461911078,-0.002533248891703588,0.0026772788789606317,09:35,3142.2,3155.6,3122.0999999999995,15:09,3155.6,stop,-0.004264528037680737,-0.005264528037680737,Development
M&M,2025-07-10,-1,09:30,-0.0037199331673023472,0.5506263931263569,-0.0009133858267716954,-0.004574969614740465,09:31,3156.1,3175.8,3126.5499999999993,15:14,3163.0,time,-0.0021862425144958397,-0.0031862425144958397,Development
M&M,2025-08-04,1,09:30,0.007539432176656202,1.9508056499526087,0.0015797788309637184,0.006297780210522852,09:31,3197.5,3177.2,3227.9500000000003,15:14,3200.6,time,0.0009695074276778737,-3.0492572322126342e-05,Development
M&M,2025-08-06,-1,09:30,-0.002988605939854283,0.8088203824026547,-0.00024898848428267506,-0.0032414450597375577,09:31,3200.5,3214.9,3178.8999999999996,11:11,3178.8999999999996,target,0.006748945477269341,0.005748945477269341,Development
M&M,2025-08-12,1,09:37,0.00932174131383201,1.2806317061813282,0.0006281209761000994,-0.0031064055874588936,09:38,3219.3,3202.5,3244.5000000000005,10:01,3244.5000000000005,target,0.007827788649706457,0.0068277886497064575,Development
M&M,2025-08-22,1,09:38,0.0030769230769231992,0.8298188093183779,0.0007401924500369805,-0.008274530993601648,09:39,3389.9,3384.65,3397.775,09:48,3397.775,target,0.00232307737691384,0.0013230773769138402,Development
M&M,2025-08-26,-1,09:37,-0.0032400589101619914,0.7252864375166533,-0.0014705882352941124,-0.010723200506034147,09:38,3369.4,3393.7,3332.9500000000007,10:11,3393.7,stop,-0.0072119665222294405,-0.008211966522229441,Development
M&M,2025-09-15,-1,09:34,-0.0022284122562674646,0.5161966782898174,-0.0002784739626845445,-0.0015134799284681755,09:35,3574.2,3588.5,3552.7499999999995,11:11,3552.7499999999995,target,0.006001342957864808,0.005001342957864808,Development
M&M,2025-09-17,-1,09:30,-0.0027716186252771946,0.3813317231826185,-0.0015497011290679374,0.0029974915311954398,09:31,3593.3,3606.1,3574.1000000000004,09:34,3606.1,stop,-0.003562185177970134,-0.004562185177970134,Development
M&M,2025-09-22,-1,09:51,-0.0028333333333332433,0.49300954673168046,-0.00024993751562107924,-0.006007297110738552,09:52,3583.2,3596.9,3562.6499999999996,10:38,3596.9,stop,-0.003823398079928708,-0.004823398079928708,Development
M&M,2025-09-25,-1,09:30,-0.0021508980697785285,0.21942531826692308,-0.00030717676626634827,-0.006238802277651723,09:31,3565.9,3576.55,3549.925,10:04,3549.925,target,0.004479934939286001,0.003479934939286001,Development
M&M,2025-09-26,-1,09:31,0.0019943019943020612,0.4312793868050808,-0.007970154315753764,-0.009293482516247065,09:32,3505.7,3528.75,3471.1249999999995,10:48,3471.1249999999995,target,0.009862509627178717,0.008862509627178716,Development
M&M,2025-10-15,1,09:54,0.005200809014735519,0.5554036345264222,0.0023458542095049495,0.008135857678215785,09:55,3482.2,3472.25,3497.1249999999995,10:34,3497.1249999999995,target,0.0042860835104243655,0.0032860835104243655,Development
M&M,2025-10-16,1,09:38,0.006936911218955233,1.1541172445634302,0.003437410484101955,0.009418523161354608,09:39,3533.3,3515.2,3560.4500000000007,10:08,3560.4500000000007,target,0.007684034755045088,0.006684034755045088,Development
M&M,2025-10-17,1,09:30,0.013226621735467514,1.6419786222902883,0.0002808988764044784,0.00541337620226634,09:31,3608.1,3585.05,3642.6749999999993,12:10,3642.6749999999993,target,0.009582605803608368,0.008582605803608367,Development
M&M,2025-10-24,1,09:30,0.0055371900826446385,1.813726573724679,0.000689179875947632,-0.0028159704371421013,09:31,3652.6,3639.6499999999996,3672.0250000000005,09:33,3639.6499999999996,stop,-0.0035454197010349464,-0.0045454197010349464,Development
M&M,2025-11-06,1,09:31,0.009351724137931061,4.71202043464464,0.01135507630499677,-0.002591235526894331,09:32,3667.8,3639.15,3710.7750000000005,09:47,3639.15,stop,-0.007811221985931649,-0.00881122198593165,Development
M&M,2025-11-11,1,09:31,0.002675747993188926,1.1240961664287104,0.008971911644396036,0.0051340704028466355,09:32,3723.8,3697.55,3763.175,09:40,3697.55,stop,-0.007049250765347237,-0.008049250765347238,Validation
M&M,2025-11-14,1,09:35,-0.0020000000000000018,0.5136678975999637,0.0007843985826729849,0.001263323816551587,09:36,3703.2,3682.25,3734.6249999999995,11:41,3682.25,stop,-0.005657269388636754,-0.006657269388636754,Validation
M&M,2025-11-18,-1,09:30,-0.002769934113217798,0.39695424369453947,-0.0035372618377682574,-0.004597471390735075,09:31,3709.3,3718.65,3695.2750000000005,10:29,3695.2750000000005,target,0.0037810368533145455,0.0027810368533145455,Validation
M&M,2025-11-21,1,09:51,0.009115281501340444,2.354406347232146,0.004903281426800854,-0.005094016963515524,09:52,3769.6,3747.5,3802.75,14:48,3747.5,stop,-0.005862691001697784,-0.006862691001697784,Validation
M&M,2025-12-09,-1,09:30,-0.0072443958447239165,0.5851284632481436,-0.0057080728458820396,-0.003510997655478798,09:31,3626.3,3652.95,3586.3250000000007,15:14,3634.2,time,-0.0021785290792266654,-0.0031785290792266654,Validation
M&M,2025-12-10,1,09:32,0.002185792349726823,0.7084034118212398,0.003179475934656173,-0.0038348796037419586,09:33,3677.0,3661.7,3699.9500000000003,09:50,3661.7,stop,-0.004161000815882554,-0.005161000815882554,Validation
M&M,2025-12-24,1,09:30,0.0008276775368316613,0.3146805354136454,0.0007178354500276818,-0.0009286878557820399,09:31,3630.0,3621.0,3643.5,11:00,3643.5,target,0.0037190082644629197,0.0027190082644629196,Validation
M&M,2026-01-12,-1,09:47,-0.0034555002312737226,1.8933843212237094,-0.0007340946166394247,0.003983862245513281,09:48,3662.1,3688.7,3622.2,10:35,3622.2,target,0.01089538789219302,0.00989538789219302,Validation
M&M,2026-01-14,1,09:54,0.0021567021567021616,1.1604975433554074,0.0013668671405140387,-0.0017538947352047085,09:55,3676.3,3655.25,3707.8750000000005,10:15,3655.25,stop,-0.005725865680167641,-0.006725865680167641,Validation
M&M,2026-01-20,-1,09:37,0.0006308283049918373,0.852211137445112,-0.004613830571405186,-0.012918941128132966,09:38,3643.4,3660.05,3618.425,12:41,3618.425,target,0.006854860844266342,0.005854860844266342,Validation
M&M,2026-01-22,1,09:34,-0.0023055555555555607,1.770676864244742,0.011235955056179803,0.00605329762675777,09:35,3600.4,3584.05,3624.925,10:27,3584.05,stop,-0.004541162093100737,-0.005541162093100737,Validation
M&M,2026-02-10,1,09:30,0.00356718192627814,0.5357869454254996,8.296460176993037e-05,0.002068568202820309,09:31,3630.3,3615.35,3652.7250000000004,10:53,3652.7250000000004,target,0.006177175440046367,0.005177175440046367,Validation
M&M,2026-02-11,1,09:30,0.0065592355656329815,1.9203546495918764,0.007533315202610691,0.0011016020496357193,09:31,3724.6,3703.85,3755.725,10:19,3755.725,target,0.008356602051226902,0.007356602051226902,Validation
M&M,2026-02-18,1,09:33,0.0025493397496492154,0.7990063143996198,0.0007739938080495445,0.0034881007932805463,09:34,3506.0,3494.85,3522.7250000000004,09:55,3494.85,stop,-0.003180262407301848,-0.004180262407301848,Validation
M&M,2026-02-19,-1,09:56,-0.0025177515629862812,0.8248501077061855,-0.002286198137171902,-0.015083876817912345,09:57,3523.0,3534.9,3505.1499999999996,10:11,3505.1499999999996,target,0.005066704513199127,0.004066704513199127,Validation
M&M,2026-02-23,1,09:30,0.004525547445255462,0.9729546640297851,0.0023412350014633265,0.005401726518526662,09:31,3443.9,3429.3,3465.8,15:14,3443.9,time,0.0,-0.001,Validation
M&M,2026-03-27,-1,09:30,-0.010000000000000009,0.8519143279029485,-0.008031742984224488,-0.02014243425286366,09:31,3066.3,3084.85,3038.4750000000004,09:43,3084.85,stop,-0.006049636369565903,-0.007049636369565903,Validation
M&M,2026-04-24,-1,09:32,0.002099944220231631,0.7416289969565703,-0.004019607843137263,-0.010436308916399795,09:33,3048.8,3061.35,3029.9750000000004,09:49,3061.35,stop,-0.004116373655208561,-0.005116373655208561,Validation
M&M,2026-04-27,1,09:41,0.01163934426229507,0.6767412115939405,0.00328947368421062,0.00862828109998559,09:42,3082.5,3070.55,3100.4249999999997,12:26,3100.4249999999997,target,0.005815085158150657,0.004815085158150657,Validation
M&M,2026-04-29,1,09:30,0.011967741935483778,1.002404806479661,0.004927385892116165,0.00612495575958194,09:31,3139.8,3115.2,3176.7000000000007,10:02,3176.7000000000007,target,0.011752340913434134,0.010752340913434133,Validation
M&M,2026-04-30,-1,09:30,-0.008758936046886157,0.9481007778126652,-0.01384566529056841,-0.0049620089721729155,09:31,3077.0,3096.95,3047.0750000000003,10:33,3047.0750000000003,target,0.009725381865453242,0.008725381865453241,Validation
M&M,2026-05-07,1,09:30,0.011051058304900385,2.299925791727643,0.0045192599332726235,-0.00011914886623687337,09:31,3353.1,3326.8,3392.5499999999993,12:40,3392.5499999999993,target,0.01176523217321268,0.01076523217321268,Validation
M&M,2026-05-13,-1,09:31,-0.0035264483627203136,0.9936612039981262,-0.004263857536995208,-7.895674664049057e-05,09:32,3161.3,3176.3,3138.8,09:35,3138.8,target,0.007117325151045462,0.006117325151045462,Validation
M&M,2026-05-25,1,09:30,0.010623026126902246,2.3415558114080604,0.016110210696920424,0.012676403278474746,09:31,3166.5,3150.0,3191.25,10:06,3150.0,stop,-0.005210800568451024,-0.006210800568451024,FinalHoldout
M&M,2026-05-29,-1,09:30,-0.0008013847929221329,3.2246153434958083,-0.002717304434001422,-0.013015950653514907,09:31,3112.9,3133.1000000000004,3082.5999999999995,13:07,3082.5999999999995,target,0.009733688843201027,0.008733688843201026,FinalHoldout
M&M,2026-06-17,1,09:30,0.0018441971383147404,0.6186013932252181,0.0025502072043352975,0.0036236715982496115,09:31,3151.1,3140.3,3167.2999999999993,09:34,3140.3,stop,-0.003427374567611219,-0.004427374567611219,FinalHoldout
M&M,2026-06-19,-1,09:30,-6.430868167195403e-05,0.5798174047360908,-0.0025657472738934706,-0.005653572876084589,09:31,3106.6,3115.5,3093.25,09:34,3115.5,stop,-0.002864868344814253,-0.003864868344814253,FinalHoldout
M&M,2026-06-24,1,09:36,0.0006570302233903647,0.6584334544895423,0.0006574621959236637,0.009157289795232337,09:37,3053.0,3038.5,3074.75,09:45,3038.5,stop,-0.004749426793318023,-0.0057494267933180234,FinalHoldout
M&M,2026-06-29,-1,09:30,0.0003181268689953498,1.9294567769968478,-0.013154177000596512,-0.003095254428250982,09:31,3140.3,3157.2,3114.9500000000007,11:32,3114.9500000000007,target,0.008072477151864321,0.007072477151864321,FinalHoldout
M&M,2026-07-06,1,09:52,-0.0010766648722252414,1.4259484440878682,0.006534072799132984,0.006293467154487642,09:53,3158.9,3141.4,3185.15,10:52,3185.15,target,0.008309854696255004,0.0073098546962550035,FinalHoldout
M&M,2026-07-14,-1,09:30,-0.005318808074335157,0.8162177710487412,-0.010494277289876619,-0.007269377951894085,09:31,3101.8,3116.6,3079.6000000000004,15:14,3094.2,time,0.002450190212134995,0.001450190212134995,FinalHoldout
M&M,2026-07-22,-1,09:32,-0.0024390243902439046,0.7367789667559329,-0.0037383177570093906,-0.008349505333143159,09:33,3185.0,3205.05,3154.9249999999997,11:34,3205.05,stop,-0.0062951334379905965,-0.007295133437990597,FinalHoldout
M&M,2026-07-24,-1,09:37,-0.00538052436786618,0.5186600694359279,-0.004551083591331162,-0.003548134401823111,09:38,3191.9,3203.9,3173.9,10:04,3173.9,target,0.0056392744133587636,0.0046392744133587635,FinalHoldout
M&M,2026-08-14,-1,09:40,-0.009576642335766494,0.5100677974222606,-0.0009334344553992846,-0.0012235687627197844,09:41,3392.0,3408.1,3367.8500000000004,11:20,3408.1,stop,-0.004746462264150875,-0.005746462264150875,FinalHoldout
